draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP
1970,186.0,186.0,CIN,Reggie Roach,Virginia State University,,,,,,,,,,,,,,,,,
1970,187.0,187.0,SEA,Joe Brunson,Furman University,,,,,,,,,,,,,,,,,
1970,188.0,188.0,POR,Paul Adams,Central Washington University,,,,,,,,,,,,,,,,,
1970,189.0,189.0,CLE,Ollie Taylor,Houston,,,,,,,,,,,,,,,,,
1970,190.0,190.0,PHO,Ric Cobb,Marquette,,,,,,,,,,,,,,,,,
1970,191.0,191.0,CHI,Booker Brown,Middle Tennessee,,,,,,,,,,,,,,,,,
1970,192.0,192.0,LAL,Dewey Varner,Tuskegee University,,,,,,,,,,,,,,,,,
1970,193.0,193.0,BAL,Ben McGilmer,Iowa,,,,,,,,,,,,,,,,,
1970,194.0,194.0,SDR,Harry Lozon,Old Dominion,,,,,,,,,,,,,,,,,
1970,195.0,195.0,DET,Ernest Hardy,Harvard University,,,,,,,,,,,,,,,,,
1970,196.0,196.0,CIN,Larry Gray,Huston-Tillotson University,,,,,,,,,,,,,,,,,
1970,197.0,197.0,SEA,Allen McManus,Winston-Salem State,,,,,,,,,,,,,,,,,
1970,198.0,198.0,CLE,Kevin Wilson,Ashland University,,,,,,,,,,,,,,,,,
1970,199.0,199.0,POR,Alex Boyd,Nevada,,,,,,,,,,,,,,,,,
1970,200.0,200.0,PHO,Fred Carpenter,Hawaii,,,,,,,,,,,,,,,,,
1970,201.0,201.0,CHI,Charles Bloodworth,Northwestern State University,,,,,,,,,,,,,,,,,
1970,202.0,202.0,LAL,Gary Elliot,Washington State,,,,,,,,,,,,,,,,,
1970,203.0,203.0,BAL,Don Debardelaben,Northern Arizona University,,,,,,,,,,,,,,,,,
1970,204.0,204.0,SDR,Clyde Oatis,Aurora University,,,,,,,,,,,,,,,,,
1970,205.0,205.0,DET,Randy Smith,Buffalo State,12.0,976.0,31444.0,16262.0,3597.0,4487.0,0.47,,0.781,32.2,16.7,3.7,4.6,60.1,0.092,0.4,16.0
1970,206.0,206.0,CIN,Andy Jennings,Alderson-Broaddus College,,,,,,,,,,,,,,,,,
1970,207.0,207.0,SEA,Dan Beeson,Linfield College,,,,,,,,,,,,,,,,,
1970,208.0,208.0,POR,Frank Lothridge,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,
1970,209.0,209.0,CLE,Don Tomilson,Missouri,,,,,,,,,,,,,,,,,
1970,210.0,210.0,PHO,Chad Calabria,Iowa,,,,,,,,,,,,,,,,,
1970,211.0,211.0,CHI,Paul Funkhouser,McKendree College,,,,,,,,,,,,,,,,,
1970,212.0,212.0,LAL,Ron Sanford,New Mexico,,,,,,,,,,,,,,,,,
1970,213.0,213.0,BAL,Mike Williams,Northern Arizona University,,,,,,,,,,,,,,,,,
1970,214.0,214.0,SDR,Jay Bond,Washington,,,,,,,,,,,,,,,,,
1970,215.0,215.0,DET,Denis Clark,Springfield College,,,,,,,,,,,,,,,,,
1970,216.0,216.0,CIN,Mike Neer,Washington & Lee University,,,,,,,,,,,,,,,,,
1970,217.0,217.0,CLE,Steve Wannamaker,Drake University,,,,,,,,,,,,,,,,,
1970,218.0,218.0,POR,Wayne Canaday,Miami (FL),,,,,,,,,,,,,,,,,
1970,219.0,219.0,PHO,Walt Williams,Miami University,,,,,,,,,,,,,,,,,
1970,220.0,220.0,CHI,Paul Otay,Boise State,,,,,,,,,,,,,,,,,
1970,221.0,221.0,LAL,Will Teague,Youngstown State University,,,,,,,,,,,,,,,,,
1970,222.0,222.0,BAL,Ted Rose,Northern Michigan University,,,,,,,,,,,,,,,,,
1970,223.0,223.0,SDR,Dean Elofson,Wayne State College,,,,,,,,,,,,,,,,,
1970,224.0,224.0,DET,Harvey Marlatt,Eastern Michigan,3.0,61.0,746.0,225.0,86.0,94.0,0.373,,0.85,12.2,3.7,1.4,1.5,-0.1,-0.007,,
1970,225.0,225.0,CIN,Paul Favorite,Georgetown,,,,,,,,,,,,,,,,,
1970,226.0,226.0,POR,Doug Williams,St. Mary's University,,,,,,,,,,,,,,,,,
1970,227.0,227.0,CLE,Steve Wilson,Hanover College,,,,,,,,,,,,,,,,,
1970,228.0,228.0,LAL,Pete Walthour,Fort Valley State University,,,,,,,,,,,,,,,,,
1970,229.0,229.0,BAL,Don Rather,Northern Arizona University,,,,,,,,,,,,,,,,,
1970,230.0,230.0,SDR,Dennis Dickens,Azusa Pacific University,,,,,,,,,,,,,,,,,
1970,231.0,231.0,CLE,Rich Peterson,Concordia College,,,,,,,,,,,,,,,,,
1970,232.0,232.0,LAL,Bob Thati,Occidental College,,,,,,,,,,,,,,,,,
1970,233.0,233.0,BAL,Vince Fritz,Oregon State,,,,,,,,,,,,,,,,,
1970,234.0,234.0,SDR,Jeff Cunningham,University of California Irvine,,,,,,,,,,,,,,,,,
1970,235.0,235.0,POR,Bruce Butchko,Southern Illinois,,,,,,,,,,,,,,,,,
1970,236.0,236.0,CLE,Emmanuel Cannon,Grambling State University,,,,,,,,,,,,,,,,,
1970,237.0,237.0,SDR,Rick Erickson,Washington State,,,,,,,,,,,,,,,,,
1970,238.0,238.0,CLE,Allen Waller,Saint Mary of the Plains College,,,,,,,,,,,,,,,,,
1970,239.0,239.0,POR,Mark Gabriel,Hanover College,,,,,,,,,,,,,,,,,
1971,1.0,1.0,CLE,Austin Carr,Notre Dame,10.0,682.0,19660.0,10473.0,1990.0,1878.0,0.449,,0.804,28.8,15.4,2.9,2.8,32.9,0.08,-0.6,5.2
1971,2.0,2.0,POR,Sidney Wicks,UCLA,10.0,760.0,25762.0,12803.0,6620.0,2437.0,0.459,,0.685,33.9,16.8,8.7,3.2,42.4,0.079,-0.3,8.2
1971,3.0,3.0,BUF,Elmore Smith,Kentucky State University,8.0,562.0,17879.0,7541.0,5962.0,808.0,0.482,,0.579,31.8,13.4,10.6,1.4,34.7,0.093,1.2,9.4
1971,4.0,4.0,CIN,Ken Durrett,La Salle,4.0,120.0,1205.0,484.0,233.0,54.0,0.434,,0.637,10.0,4.0,1.9,0.5,0.6,0.025,-3.9,-0.5
1971,5.0,5.0,ATL,George Trapp,Cal State Long Beach,6.0,379.0,6863.0,3353.0,1466.0,375.0,0.444,,0.752,18.1,8.8,3.9,1.0,8.4,0.059,-2.6,-0.6
1971,6.0,6.0,SEA,Fred Brown,Iowa,13.0,963.0,24422.0,14018.0,2637.0,3160.0,0.478,,0.858,25.4,14.6,2.7,3.3,63.2,0.124,2.1,22.6
1971,7.0,7.0,HOU,Cliff Meely,Colorado,5.0,318.0,6329.0,2658.0,1703.0,398.0,0.417,,0.675,19.9,8.4,5.4,1.3,4.6,0.035,-2.9,-0.6
1971,8.0,8.0,GSW,Darnell Hillman,San Jose State,4.0,287.0,6594.0,2471.0,1881.0,406.0,0.466,,0.592,23.0,8.6,6.6,1.4,9.9,0.072,-1.8,0.3
1971,9.0,9.0,BAL,Stan Love,Oregon,3.0,227.0,3451.0,1550.0,905.0,172.0,0.44,,0.751,15.2,6.8,4.0,0.8,5.5,0.076,-3.1,-0.3
1971,10.0,10.0,BOS,Clarence Glover,Western Kentucky,1.0,25.0,119.0,65.0,46.0,4.0,0.455,,0.469,4.8,2.6,1.8,0.2,0.3,0.103,,
1971,11.0,11.0,DET,Curtis Rowe,UCLA,8.0,590.0,18277.0,6873.0,4264.0,932.0,0.482,,0.701,31.0,11.6,7.2,1.6,34.1,0.09,-1.0,3.2
1971,12.0,12.0,PHI,Dana Lewis,Tulsa,,,,,,,,,,,,,,,,,
1971,13.0,13.0,LAL,Jim Cleamons,Ohio State,9.0,652.0,16994.0,5412.0,1981.0,2531.0,0.46,,0.765,26.1,8.3,3.0,3.9,29.1,0.082,-0.3,6.6
1971,14.0,14.0,PHO,John Roche,South Carolina,3.0,162.0,3450.0,1358.0,178.0,640.0,0.468,,0.819,21.3,8.4,1.1,4.0,5.4,0.075,-1.2,0.6
1971,15.0,15.0,CHI,Kenny McIntosh,Eastern Michigan,4.0,177.0,3700.0,934.0,696.0,173.0,0.361,,0.581,20.9,5.3,3.9,1.0,-1.5,-0.02,-3.2,-0.7
1971,16.0,16.0,NYK,Dean Meminger,Marquette,6.0,416.0,8554.0,2552.0,1086.0,1046.0,0.475,,0.627,20.6,6.1,2.6,2.5,16.6,0.093,-0.3,2.6
1971,17.0,17.0,MIL,Collis Jones,Notre Dame,,,,,,,,,,,,,,,,,
1971,18.0,18.0,CLE,Steve Patterson,UCLA,5.0,350.0,5582.0,1552.0,1632.0,443.0,0.403,,0.594,15.9,4.4,4.7,1.3,4.8,0.041,-1.2,0.9
1971,19.0,19.0,BUF,Fred Hilton,Grambling State University,2.0,120.0,2080.0,1131.0,254.0,190.0,0.388,,0.749,17.3,9.4,2.1,1.6,-3.5,-0.08,,
1971,20.0,20.0,CHI,Willie Sojourner,Weber State,,,,,,,,,,,,,,,,,
1971,21.0,21.0,CIN,John Mengelt,Auburn,10.0,636.0,12788.0,6218.0,1221.0,1329.0,0.479,,0.809,20.1,9.8,1.9,2.1,27.9,0.105,-1.1,2.2
1971,22.0,22.0,ATL,Ted McClain,Tennessee State,3.0,178.0,3487.0,1058.0,410.0,541.0,0.447,,0.786,19.6,5.9,2.3,3.0,4.0,0.055,-1.9,0.1
1971,23.0,23.0,SEA,Jim McDaniels,Western Kentucky,3.0,184.0,2705.0,967.0,810.0,170.0,0.402,,0.703,14.7,5.3,4.4,0.9,0.7,0.012,-3.7,-0.6
1971,24.0,24.0,HOU,Mike Newlin,Utah,11.0,837.0,24574.0,12507.0,2494.0,3364.0,0.466,,0.87,29.4,14.9,3.0,4.0,50.4,0.098,-0.5,7.6
1971,25.0,25.0,POR,Charlie Yelverton,Fordham,1.0,69.0,1227.0,545.0,201.0,81.0,0.389,,0.707,17.8,7.9,2.9,1.2,-0.5,-0.018,,
1971,26.0,26.0,BUF,Amos Thomas,Southwestern Oklahoma State University,,,,,,,,,,,,,,,,,
1971,27.0,27.0,POR,Rick Fisher,Colorado State,,,,,,,,,,,,,,,,,
1971,28.0,28.0,BOS,Jim Rose,Western Kentucky,,,,,,,,,,,,,,,,,
1971,29.0,29.0,DET,Isaiah Wilson,University of Baltimore,1.0,48.0,322.0,167.0,47.0,41.0,0.356,,0.732,6.7,3.5,1.0,0.9,-0.5,-0.074,,
1971,30.0,30.0,BUF,Spencer Haywood,Detroit Mercy,12.0,760.0,25600.0,14592.0,7038.0,1351.0,0.465,,0.8,33.7,19.2,9.3,1.8,61.4,0.115,-0.3,7.7
1971,31.0,31.0,CIN,Joe Bergman,Creighton,,,,,,,,,,,,,,,,,
1971,32.0,32.0,CHI,Howard Porter,Villanova,7.0,457.0,8534.0,4215.0,1872.0,211.0,0.469,,0.802,18.7,9.2,4.1,0.5,17.6,0.099,-1.0,1.8
1971,33.0,33.0,PHI,Marvin Stewart,Nebraska,,,,,,,,,,,,,,,,,
1971,34.0,34.0,NYK,Gregg Northington,Alabama State University,,,,,,,,,,,,,,,,,
1971,35.0,35.0,CLE,Willie Long,New Mexico,,,,,,,,,,,,,,,,,
1971,36.0,36.0,CLE,Gerald Lockett,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,
1971,37.0,37.0,POR,Larry Steele,Kentucky,9.0,610.0,14777.0,5009.0,1781.0,1719.0,0.483,,0.796,24.2,8.2,2.9,2.8,28.2,0.091,0.2,6.7
1971,38.0,38.0,CIN,Rich Yunkus,Georgia Tech,,,,,,,,,,,,,,,,,
1971,39.0,39.0,ATL,Jeff Halliburton,Drake University,2.0,92.0,1075.0,562.0,145.0,116.0,0.44,,0.814,11.7,6.1,1.6,1.3,1.4,0.061,,
1971,40.0,40.0,CHI,Clifford Ray,Oklahoma,10.0,784.0,19940.0,5821.0,6953.0,1728.0,0.524,,0.588,25.4,7.4,8.9,2.2,56.7,0.136,0.5,10.3
1971,41.0,41.0,CLE,Jackie Ridgle,California,1.0,32.0,107.0,57.0,15.0,7.0,0.432,,0.731,3.3,1.8,0.5,0.2,0.2,0.102,,
1971,42.0,42.0,POR,Bill Smith,Syracuse,2.0,30.0,491.0,205.0,143.0,20.0,0.431,,0.597,16.4,6.8,4.8,0.7,0.1,0.014,,
1971,43.0,43.0,BAL,Rich Rinaldi,Saint Peter's College,2.0,79.0,853.0,393.0,93.0,73.0,0.393,,0.724,10.8,5.0,1.2,0.9,0.2,0.012,-5.3,-0.1
1971,44.0,44.0,BOS,Dave Robisch,Kansas,8.0,508.0,10556.0,4426.0,2620.0,813.0,0.457,,0.814,20.8,8.7,5.2,1.6,23.5,0.107,-0.3,4.6
1971,45.0,45.0,DET,Marv Roberts,Utah State University,1.0,28.0,209.0,58.0,25.0,19.0,0.355,,0.667,7.5,2.1,0.9,0.7,-0.2,-0.051,-6.3,-0.3
1971,46.0,46.0,PHI,Dave Wohl,Penn,7.0,410.0,8142.0,2553.0,558.0,1397.0,0.43,,0.75,19.9,6.2,1.4,3.4,6.1,0.036,-3.1,-1.4
1971,47.0,47.0,CHI,Mike Gale,Elizabeth City State University,6.0,453.0,11189.0,3372.0,1122.0,1965.0,0.474,,0.825,24.7,7.4,2.5,4.3,18.0,0.077,0.6,7.3
1971,48.0,48.0,PHO,Mo Layton,USC,4.0,264.0,4429.0,1826.0,353.0,699.0,0.448,,0.747,16.8,6.9,1.3,2.6,4.5,0.048,-2.5,-0.2
1971,49.0,49.0,CHI,Dick Gibbs,Texas-El Paso,5.0,333.0,4310.0,1739.0,624.0,260.0,0.402,,0.799,12.9,5.2,1.9,0.8,2.6,0.029,-3.5,-1.0
1971,50.0,50.0,NYK,Ken Mayfield,Tuskegee University,1.0,13.0,64.0,37.0,8.0,4.0,0.37,,1.0,4.9,2.8,0.6,0.3,-0.2,-0.134,-7.0,-0.2
1971,51.0,51.0,MIL,Gary Brell,Marquette,,,,,,,,,,,,,,,,,
1971,52.0,52.0,CLE,Cliff Harris,Hardin-Simmons University,,,,,,,,,,,,,,,,,
1971,53.0,53.0,BUF,Jimmy O'Brien,Boston College,,,,,,,,,,,,,,,,,
1971,54.0,54.0,POR,Bobby Fields,La Salle,,,,,,,,,,,,,,,,,
1971,55.0,55.0,CIN,Sid Catlett,Notre Dame,1.0,9.0,40.0,6.0,4.0,1.0,0.222,,0.222,4.4,0.7,0.4,0.1,-0.2,-0.197,,
1971,56.0,56.0,ATL,Jim Welch,Houston,,,,,,,,,,,,,,,,,
1971,57.0,57.0,SEA,Pembrook Burrows,Jacksonville University,,,,,,,,,,,,,,,,,
1971,58.0,58.0,HOU,Tom Owens,South Carolina,7.0,488.0,11471.0,5612.0,3010.0,984.0,0.508,,0.764,23.5,11.5,6.2,2.0,32.9,0.138,0.3,6.8
1971,59.0,59.0,GSW,Greg Gary,St. Bonaventure,,,,,,,,,,,,,,,,,
1971,60.0,60.0,BAL,Willie Allen,Miami (FL),,,,,,,,,,,,,,,,,
1971,61.0,61.0,BOS,Randy Denton,Duke,1.0,45.0,700.0,239.0,218.0,33.0,0.402,,0.702,15.6,5.3,4.8,0.7,0.4,0.029,-3.7,-0.3
1971,62.0,62.0,DET,Jarrett Durham,Duquesne,,,,,,,,,,,,,,,,,
1971,63.0,63.0,PHI,Erwin Johnson,Augusta State University,,,,,,,,,,,,,,,,,
1971,64.0,64.0,LAL,Roger Brown,Kansas,2.0,77.0,818.0,135.0,230.0,25.0,0.389,,0.702,10.6,1.8,3.0,0.3,0.6,0.035,-3.2,-0.2
1971,65.0,65.0,PHO,Walt Szczerbiak,George Washington,,,,,,,,,,,,,,,,,
1971,66.0,66.0,CHI,Jim Irving,Saint Louis,,,,,,,,,,,,,,,,,
1971,67.0,67.0,NYK,Steve Niles,Texas A&M,,,,,,,,,,,,,,,,,
1971,68.0,68.0,MIL,Henry Smith,Missouri,,,,,,,,,,,,,,,,,
1971,69.0,69.0,CLE,Brian Mahoney,Manhattan University,,,,,,,,,,,,,,,,,
1971,70.0,70.0,BUF,Garry Nelson,Duquesne,,,,,,,,,,,,,,,,,
1971,71.0,71.0,POR,Hector Blondet,Murray State,,,,,,,,,,,,,,,,,
1971,72.0,72.0,CIN,Jimmie Guymon,Eastern New Mexico University,,,,,,,,,,,,,,,,,
1971,73.0,73.0,CIN,Tyrone Marioneaux,Loyola New Orleans,,,,,,,,,,,,,,,,,
1971,74.0,74.0,SEA,Jeff Smith,New Mexico State,,,,,,,,,,,,,,,,,
1971,75.0,75.0,HOU,Rudy Benjamin,Michigan State,,,,,,,,,,,,,,,,,
1971,76.0,76.0,GSW,Odis Allison,UNLV,1.0,36.0,166.0,67.0,45.0,10.0,0.218,,0.541,4.6,1.9,1.3,0.3,-0.6,-0.181,,
1971,77.0,77.0,BAL,Don Johnson,Tennessee,,,,,,,,,,,,,,,,,
1971,78.0,78.0,HOU,Greg Nelson,Jacksonville University,,,,,,,,,,,,,,,,,
1971,79.0,79.0,DET,Vincent White,Savannah State University,,,,,,,,,,,,,,,,,
1971,80.0,80.0,PHI,Richard Hood,Phillips University,,,,,,,,,,,,,,,,,
1971,81.0,81.0,LAL,Lee Dedmon,UNC,,,,,,,,,,,,,,,,,
1971,82.0,82.0,PHO,Ken Gardner,Utah,,,,,,,,,,,,,,,,,
1971,83.0,83.0,CHI,Larry Weatherford,Purdue,,,,,,,,,,,,,,,,,
1971,84.0,84.0,PHO,Bob Kissane,Holy Cross,,,,,,,,,,,,,,,,,
1971,85.0,85.0,MIL,Barry Nelson,Duquesne,1.0,28.0,102.0,35.0,20.0,7.0,0.417,,0.5,3.6,1.3,0.7,0.3,0.1,0.026,,
1971,86.0,86.0,CLE,Mike Childress,Colorado State,,,,,,,,,,,,,,,,,
1971,87.0,87.0,BUF,Glen Summors,Gannon University,,,,,,,,,,,,,,,,,
1971,88.0,88.0,POR,Jim Day,Morehead State University,,,,,,,,,,,,,,,,,
1971,89.0,89.0,CIN,Gil McGregor,Wake Forest,1.0,42.0,532.0,171.0,148.0,18.0,0.363,,0.696,12.7,4.1,3.5,0.4,-0.4,-0.038,,
1971,90.0,90.0,ATL,Willie Humes,Idaho,,,,,,,,,,,,,,,,,
1971,91.0,91.0,SEA,Mike Necaise,William Carey College,,,,,,,,,,,,,,,,,
1971,92.0,92.0,HOU,Gary Reist,Rice University,,,,,,,,,,,,,,,,,
1971,93.0,93.0,GSW,Charles Johnson,California,7.0,521.0,9972.0,4241.0,1318.0,973.0,0.429,,0.756,19.1,8.1,2.5,1.9,13.4,0.064,-1.4,1.3
1971,94.0,94.0,BAL,John Novey,Mount St. Mary's University,,,,,,,,,,,,,,,,,
1971,95.0,95.0,BOS,Thorpe Weber,Vanderbilt,,,,,,,,,,,,,,,,,
1971,96.0,96.0,DET,Jim Larranaga,Providence,,,,,,,,,,,,,,,,,
1971,97.0,97.0,PHI,Jake Jones,Assumption College,1.0,17.0,202.0,76.0,26.0,12.0,0.389,,0.645,11.9,4.5,1.5,0.7,0.0,-0.009,,
1971,98.0,98.0,LAL,Bill Brickhouse,Montana State,,,,,,,,,,,,,,,,,
1971,99.0,99.0,PHO,William Graham,Kentucky State University,,,,,,,,,,,,,,,,,
1971,100.0,100.0,CHI,Jim England,Tennessee,,,,,,,,,,,,,,,,,
1971,101.0,101.0,NYK,Bill Mainor,Fordham,,,,,,,,,,,,,,,,,
1971,102.0,102.0,MIL,Ed Kemp,Adams State College,,,,,,,,,,,,,,,,,
1971,103.0,103.0,CLE,Tom Bush,Drake University,,,,,,,,,,,,,,,,,
1971,104.0,104.0,BUF,Randy Smith,Buffalo State,12.0,976.0,31444.0,16262.0,3597.0,4487.0,0.47,,0.781,32.2,16.7,3.7,4.6,60.1,0.092,0.4,16.0
1971,105.0,105.0,POR,Gene Knolle,Texas Tech,,,,,,,,,,,,,,,,,
1971,106.0,106.0,CIN,Ollie Shannon,Minnesota,,,,,,,,,,,,,,,,,
1971,107.0,107.0,ATL,Mike Jordan,Savannah State University,,,,,,,,,,,,,,,,,
1971,108.0,108.0,SEA,John Duncan,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
1971,109.0,109.0,HOU,Eric Hill,Minnesota,,,,,,,,,,,,,,,,,
1971,110.0,110.0,GSW,Ken May,Dayton,,,,,,,,,,,,,,,,,
1971,111.0,111.0,BAL,Dennis Hogg,Washington State,,,,,,,,,,,,,,,,,
1971,112.0,112.0,BOS,Ahmad Aliyy,Florida State,,,,,,,,,,,,,,,,,
1971,113.0,113.0,DET,Steve Kelly,BYU,,,,,,,,,,,,,,,,,
1971,114.0,114.0,PHI,Curtis Ford,Northeastern State University,,,,,,,,,,,,,,,,,
1971,115.0,115.0,LAL,Gene Gathers,Bradley,,,,,,,,,,,,,,,,,
1971,116.0,116.0,PHO,Ralph Brateris,Trenton State University,,,,,,,,,,,,,,,,,
1971,117.0,117.0,CHI,Artis Gilmore,Jacksonville University,12.0,909.0,29685.0,15579.0,9161.0,1777.0,0.599,,0.713,32.7,17.1,10.1,2.0,107.4,0.174,2.6,34.7
1971,118.0,118.0,NYK,Danny Davis,Henderson State University,,,,,,,,,,,,,,,,,
1971,119.0,119.0,MIL,Gene Phillips,SMU,,,,,,,,,,,,,,,,,
1971,120.0,120.0,CLE,Charlie Davis,Wake Forest,3.0,144.0,2653.0,1287.0,219.0,319.0,0.408,,0.806,18.4,8.9,1.5,2.2,1.4,0.026,-5.0,-0.1
1971,121.0,121.0,BUF,Craig Love,Ohio University,,,,,,,,,,,,,,,,,
1971,122.0,122.0,POR,John Sutter,Tulane,,,,,,,,,,,,,,,,,
1971,123.0,123.0,CIN,Frank Fitzgerald,Boston College,,,,,,,,,,,,,,,,,
1971,124.0,124.0,ATL,Jim Smith,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
1971,125.0,125.0,SEA,Charlie Lowery,University of Puget Sound,1.0,20.0,134.0,45.0,19.0,14.0,0.447,,0.611,6.7,2.3,1.0,0.7,0.2,0.083,,
1971,126.0,126.0,HOU,Rick Katherman,Duke,,,,,,,,,,,,,,,,,
1971,127.0,127.0,GSW,Jim Haderlein,Loyola Marymount,,,,,,,,,,,,,,,,,
1971,128.0,128.0,BAL,Russell Golden,Jackson State University,,,,,,,,,,,,,,,,,
1971,129.0,129.0,BOS,John Ribock,South Carolina,,,,,,,,,,,,,,,,,
1971,130.0,130.0,DET,Wayne Jones,Niagara University,,,,,,,,,,,,,,,,,
1971,131.0,131.0,PHI,Barry Yates,Maryland,1.0,24.0,144.0,69.0,40.0,7.0,0.373,,0.636,6.0,2.9,1.7,0.3,-0.2,-0.075,,
1971,132.0,132.0,LAL,Luke Adams,Lamar,,,,,,,,,,,,,,,,,
1971,133.0,133.0,PHO,Vernell Ellzy,Florida State,,,,,,,,,,,,,,,,,
1971,134.0,134.0,CHI,Clarence Sherrod,Wisconsin,,,,,,,,,,,,,,,,,
1971,135.0,135.0,NYK,Leroy Eldridge,Cheyney (PA),,,,,,,,,,,,,,,,,
1971,136.0,136.0,MIL,Felix Thurston,Trinity University,,,,,,,,,,,,,,,,,
1971,137.0,137.0,CLE,Rich Walker,Bowling Green,,,,,,,,,,,,,,,,,
1971,138.0,138.0,BUF,Gary Stewart,Canisius,,,,,,,,,,,,,,,,,
1971,139.0,139.0,POR,Goo Kennedy,TCU,1.0,32.0,277.0,65.0,51.0,6.0,0.534,,0.375,8.7,2.0,1.6,0.2,0.3,0.045,-2.7,0.0
1971,140.0,140.0,ATL,Ernie Fleming,Jacksonville University,,,,,,,,,,,,,,,,,
1971,141.0,141.0,SEA,Larry Holliday,Oregon,,,,,,,,,,,,,,,,,
1971,142.0,142.0,HOU,Willie Cherry,Denver,,,,,,,,,,,,,,,,,
1971,143.0,143.0,GSW,Clarence Smith,Villanova,,,,,,,,,,,,,,,,,
1971,144.0,144.0,BAL,Ron Johnson,Murray State,,,,,,,,,,,,,,,,,
1971,145.0,145.0,BOS,Ray Greene,California University of Pennslyvania,,,,,,,,,,,,,,,,,
1971,146.0,146.0,DET,Paul Botts,Central Michigan University,,,,,,,,,,,,,,,,,
1971,147.0,147.0,PHI,Tom Lee,Arizona,,,,,,,,,,,,,,,,,
1971,148.0,148.0,LAL,Bob Cheeks,Whittier College,,,,,,,,,,,,,,,,,
1971,149.0,149.0,PHO,Mike Johnson,Kansas State,,,,,,,,,,,,,,,,,
1971,150.0,150.0,CHI,Jackie Dinkins,Voorhees College,1.0,18.0,89.0,45.0,20.0,7.0,0.415,,0.55,4.9,2.5,1.1,0.4,0.1,0.073,,
1971,151.0,151.0,NYK,Mike O'Brien,Saint Leo University,,,,,,,,,,,,,,,,,
1971,152.0,152.0,MIL,Rick Howat,Illinois,,,,,,,,,,,,,,,,,
1971,153.0,153.0,CLE,Jim Meredith,Washington State,,,,,,,,,,,,,,,,,
1971,154.0,154.0,BUF,Don Ward,Colgate,,,,,,,,,,,,,,,,,
1971,155.0,155.0,POR,Greg Starrick,Southern Illinois,,,,,,,,,,,,,,,,,
1971,156.0,156.0,ATL,Ron Rippetoe,Lipscomb,,,,,,,,,,,,,,,,,
1971,157.0,157.0,SEA,Ed Huston,University of Puget Sound,,,,,,,,,,,,,,,,,
1971,158.0,158.0,HOU,Calvin Oliver,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,
1971,159.0,159.0,GSW,Bill Drozdiak,Oregon,,,,,,,,,,,,,,,,,
1971,160.0,160.0,BAL,Eddie Myers,Arizona,,,,,,,,,,,,,,,,,
1971,161.0,161.0,BOS,Dale Dover,Harvard University,,,,,,,,,,,,,,,,,
1971,162.0,162.0,DET,Steve Butcher,Pikeville College,,,,,,,,,,,,,,,,,
1971,163.0,163.0,PHI,Jim Dinwiddie,Kentucky,,,,,,,,,,,,,,,,,
1971,164.0,164.0,LAL,Cliff Mosley,Quinnipiac University,,,,,,,,,,,,,,,,,
1971,165.0,165.0,PHO,Tom Newell,Hawaii,,,,,,,,,,,,,,,,,
1971,166.0,166.0,CHI,David Withers,University of Delaware,,,,,,,,,,,,,,,,,
1971,167.0,167.0,NYK,Andy Toth,Cheyney (PA),,,,,,,,,,,,,,,,,
1971,168.0,168.0,MIL,Dan Fife,Michigan,,,,,,,,,,,,,,,,,
1971,169.0,169.0,CLE,Mike Casey,Kentucky,,,,,,,,,,,,,,,,,
1971,170.0,170.0,BUF,Bill Warner,Arizona,,,,,,,,,,,,,,,,,
1971,171.0,171.0,POR,Howard Burford,Gonzaga,,,,,,,,,,,,,,,,,
1971,172.0,172.0,ATL,Levi Wyatt,Alcorn State,,,,,,,,,,,,,,,,,
1971,173.0,173.0,SEA,Jerome Perry,Western Kentucky,,,,,,,,,,,,,,,,,
1971,174.0,174.0,HOU,Doug Rex,UC Santa Barbara,,,,,,,,,,,,,,,,,
1971,175.0,175.0,BAL,Chuck Olkowski,University of Baltimore,,,,,,,,,,,,,,,,,
1971,176.0,176.0,BOS,Reggie Brooks,Southern New Hampshire University,,,,,,,,,,,,,,,,,
1971,177.0,177.0,DET,Larry Saunders,Duke,,,,,,,,,,,,,,,,,
1971,178.0,178.0,PHI,Dana Pagett,USC,,,,,,,,,,,,,,,,,
1971,179.0,179.0,PHO,Paul Litz,Western Carolina University,,,,,,,,,,,,,,,,,
1971,180.0,180.0,CHI,Al Smith,Bradley,,,,,,,,,,,,,,,,,
1971,181.0,181.0,NYK,Ken Davis,Georgetown College,,,,,,,,,,,,,,,,,
1971,182.0,182.0,MIL,Blaine Henry,Marshall,,,,,,,,,,,,,,,,,
1971,183.0,183.0,CLE,Doug Hess,Toledo,,,,,,,,,,,,,,,,,
1971,184.0,184.0,BUF,Butch Webster,LSU,,,,,,,,,,,,,,,,,
1971,185.0,185.0,POR,Don Sechler,Delaware Valley College,,,,,,,,,,,,,,,,,
