draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP,reason
1986,123.0,123.0,PHO,Jim McCaffrey,Holy Cross,,,,,,,,,,,,,,,,,,no career
1986,125.0,125.0,SAS,Kevin Lewis,SMU,,,,,,,,,,,,,,,,,,no career
1986,126.0,126.0,SAC,John Flowers,UNLV,,,,,,,,,,,,,,,,,,no career
1986,127.0,127.0,NJN,Troy Webster,George Washington,,,,,,,,,,,,,,,,,,no career
1986,128.0,128.0,WSB,Lorenzo Duncan,Sam Houston State University,,,,,,,,,,,,,,,,,,no career
1986,129.0,129.0,POR,Tony Hampton,Montana State,,,,,,,,,,,,,,,,,,no career
1986,130.0,130.0,UTA,Chuck Everson,Villanova,,,,,,,,,,,,,,,,,,no career
1986,135.0,135.0,HOU,Robert Worthy,Chancellor University,,,,,,,,,,,,,,,,,,no career
1986,136.0,136.0,PHI,Andre McCloud,Seton Hall,,,,,,,,,,,,,,,,,,no career
1986,137.0,137.0,MIL,John Kimbrell,Lipscomb,,,,,,,,,,,,,,,,,,no career
1986,138.0,138.0,LAL,Walter Downing,Marquette,,,,,,,,,,,,,,,,,,no career
1986,139.0,139.0,BOS,Greg Wendt,Detroit Mercy,,,,,,,,,,,,,,,,,,no career
1986,140.0,140.0,NYK,Duane Kendall,South Carolina,,,,,,,,,,,,,,,,,,no career
1986,141.0,141.0,IND,Steve Woodside,Oregon State,,,,,,,,,,,,,,,,,,no career
1986,142.0,142.0,CLE,Ralph Dalton,Georgetown,,,,,,,,,,,,,,,,,,no career
1986,143.0,143.0,GSW,Steve Kenilvort,Santa Clara,,,,,,,,,,,,,,,,,,no career
1986,144.0,144.0,CHI,Robert Henderson,Michigan,,,,,,,,,,,,,,,,,,no career
1986,145.0,145.0,SEA,Glen McCants,Clemson,,,,,,,,,,,,,,,,,,no career
1986,146.0,146.0,LAC,Johnny Brown,New Mexico,,,,,,,,,,,,,,,,,,no career
1986,147.0,147.0,PHO,Damon Goodwin,Dayton,,,,,,,,,,,,,,,,,,no career
1986,149.0,149.0,SAC,Ron Rankin,SE Missouri State,,,,,,,,,,,,,,,,,,no career
1986,150.0,150.0,WSB,Joe Price,Notre Dame,,,,,,,,,,,,,,,,,,no career
1986,151.0,151.0,NJN,Jim Dolan,Notre Dame,,,,,,,,,,,,,,,,,,no career
1986,152.0,152.0,POR,Randy Schiff,Linfield College,,,,,,,,,,,,,,,,,,no career
1986,153.0,153.0,UTA,Mark Mitchell,University of Hartford,,,,,,,,,,,,,,,,,,no career
1986,154.0,154.0,DAL,Kim Cooksey,Middle Tennessee,,,,,,,,,,,,,,,,,,no career
1986,155.0,155.0,DET,Larry Polec,Michigan State,,,,,,,,,,,,,,,,,,no career
1986,156.0,156.0,DEN,Mike Marshall,McNeese State University,,,,,,,,,,,,,,,,,,no career
1986,157.0,157.0,ATL,Valeri Tikhonenko,,,,,,,,,,,,,,,,,,,no career
1986,158.0,158.0,HOU,Rick Olson,Wisconsin,,,,,,,,,,,,,,,,,,no career
1986,159.0,159.0,PHI,Dan Palombizio,Ball State University,,,,,,,,,,,,,,,,,,no career
1986,160.0,160.0,MIL,Jeff Strong,Missouri,,,,,,,,,,,,,,,,,,no career
1986,161.0,161.0,LAL,Mark Coleman,Mississippi Valley State University,,,,,,,,,,,,,,,,,,no career
1986,162.0,162.0,BOS,Tom Ivey,Boston University,,,,,,,,,,,,,,,,,,no career
1987,24.0,24.0,DET,Freddie Banks,UNLV,,,,,,,,,,,,,,,,,,no career
1987,29.0,29.0,POR,Lester Fonville,Jackson State University,,,,,,,,,,,,,,,,,,no career
1987,37.0,37.0,WSB,Derrick Dowell,USC,,,,,,,,,,,,,,,,,,no career
1987,42.0,42.0,ATL,Terrance Bailey,Wagner College,,,,,,,,,,,,,,,,,,no career
1987,43.0,43.0,PHI,Andrew Kennedy,Virginia,,,,,,,,,,,,,,,,,,no career
1987,44.0,44.0,ATL,Terry Coner,Alabama,,,,,,,,,,,,,,,,,,no career
1987,46.0,46.0,PHO,Bruce Dalrymple,Georgia Tech,,,,,,,,,,,,,,,,,,no career
1987,47.0,47.0,LAC,Tim McCalister,Oklahoma,,,,,,,,,,,,,,,,,,no career
1987,49.0,49.0,NYK,Jerome Batiste,McNeese State University,,,,,,,,,,,,,,,,,,no career
1987,51.0,51.0,SAC,Sven Meyer,Oregon,,,,,,,,,,,,,,,,,,no career
1987,54.0,54.0,DEN,Tom Schafer,Iowa State,,,,,,,,,,,,,,,,,,no career
1987,55.0,55.0,SEA,Tommy Amaker,Duke,,,,,,,,,,,,,,,,,,no career
1987,56.0,56.0,CHI,John Fox,Millersville,,,,,,,,,,,,,,,,,,no career
1987,57.0,57.0,PHI,Hansi Gnad,University of Alaska Anchorage,,,,,,,,,,,,,,,,,,no career
1987,59.0,59.0,WSB,Danny Pearson,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1987,60.0,60.0,IND,Sean Couch,Columbia University,,,,,,,,,,,,,,,,,,no career
1987,61.0,61.0,UTA,Clarence Martin,Western Kentucky,,,,,,,,,,,,,,,,,,no career
1987,62.0,62.0,PHI,Eric Riggins,Rutgers University,,,,,,,,,,,,,,,,,,no career
1987,64.0,64.0,MIL,J. J. Weber,Wisconsin,,,,,,,,,,,,,,,,,,no career
1987,66.0,66.0,DAL,Mike Richmond,Texas-El Paso,,,,,,,,,,,,,,,,,,no career
1987,67.0,67.0,ATL,Song Tao,,,,,,,,,,,,,,,,,,,no career
1987,69.0,69.0,LAL,Willie Glass,St. John's,,,,,,,,,,,,,,,,,,no career
1987,70.0,70.0,BOS,Tom Sheehey,Virginia,,,,,,,,,,,,,,,,,,no career
1987,71.0,71.0,NYK,Mike Morgan,Drake University,,,,,,,,,,,,,,,,,,no career
1987,72.0,72.0,NJN,Andrew Moten,Florida,,,,,,,,,,,,,,,,,,no career
1987,73.0,73.0,SAS,Todd May,Pikeville College,,,,,,,,,,,,,,,,,,no career
1987,76.0,76.0,PHO,Steve Beck,Arizona State,,,,,,,,,,,,,,,,,,no career
1987,77.0,77.0,DEN,David Boone,Marquette,,,,,,,,,,,,,,,,,,no career
1987,78.0,78.0,SEA,Todd Linder,University of Tampa,,,,,,,,,,,,,,,,,,no career
1987,80.0,80.0,CLE,Carven Holcombe,TCU,,,,,,,,,,,,,,,,,,no career
1987,81.0,81.0,WSB,Scott Thompson,University of San Diego,,,,,,,,,,,,,,,,,,no career
1987,82.0,82.0,HOU,Joe Niego,Lewis (IL),,,,,,,,,,,,,,,,,,no career
1987,83.0,83.0,GSW,Bennie Bolton,NC State,,,,,,,,,,,,,,,,,,no career
1987,84.0,84.0,UTA,Reuben Holmes,Alabama State University,,,,,,,,,,,,,,,,,,no career
1987,85.0,85.0,PHI,Brian Rahilly,Tulsa,,,,,,,,,,,,,,,,,,no career
1987,86.0,86.0,POR,Norwood Barber,Florida State,,,,,,,,,,,,,,,,,,no career
1987,87.0,87.0,MIL,Darryl Bedford,Austin Peay State University,,,,,,,,,,,,,,,,,,no career
1987,89.0,89.0,DAL,David Johnson,Oklahoma,,,,,,,,,,,,,,,,,,no career
1987,90.0,90.0,ATL,Theofanis Christodoulou,,,,,,,,,,,,,,,,,,,no career
1987,91.0,91.0,BOS,Darryl Kennedy,Oklahoma,,,,,,,,,,,,,,,,,,no career
1987,92.0,92.0,LAL,Ralph Tally,Norfolk State,,,,,,,,,,,,,,,,,,no career
1987,93.0,93.0,LAC,Chad Kessler,Georgia,,,,,,,,,,,,,,,,,,no career
1987,94.0,94.0,NJN,James Blackmon,Kentucky,,,,,,,,,,,,,,,,,,no career
1987,95.0,95.0,NYK,Glen Clem,Vanderbilt,,,,,,,,,,,,,,,,,,no career
1987,96.0,96.0,SAS,Dennis Willliams,Georgia,,,,,,,,,,,,,,,,,,no career
1987,97.0,97.0,SAC,Vernon Carr,Michigan State,,,,,,,,,,,,,,,,,,no career
1987,98.0,98.0,CLE,Carl Lott,TCU,,,,,,,,,,,,,,,,,,no career
1987,99.0,99.0,PHO,Brent Counts,University of the Pacific,,,,,,,,,,,,,,,,,,no career
1987,101.0,101.0,SEA,Michael Tait,Clemson,,,,,,,,,,,,,,,,,,no career
1987,102.0,102.0,CHI,Anthony Wilson,LSU,,,,,,,,,,,,,,,,,,no career
1987,103.0,103.0,IND,Mike Milling,UNC Charlotte,,,,,,,,,,,,,,,,,,no career
1987,104.0,104.0,HOU,Andre LaFleur,Northeastern University,,,,,,,,,,,,,,,,,,no career
1987,105.0,105.0,GSW,Terry Williams,SMU,,,,,,,,,,,,,,,,,,no career
1987,106.0,106.0,WSB,Patrick Fairs,Texas,,,,,,,,,,,,,,,,,,no career
1987,108.0,108.0,PHI,Frank Ross,American University,,,,,,,,,,,,,,,,,,no career
1987,109.0,109.0,POR,David Moss,Tulsa,,,,,,,,,,,,,,,,,,no career
1987,110.0,110.0,MIL,Brian Vaughns,UC Santa Barbara,,,,,,,,,,,,,,,,,,no career
1987,111.0,111.0,DET,Gerry Wright,Iowa,,,,,,,,,,,,,,,,,,no career
1987,112.0,112.0,DAL,Sam Hill,Iowa State,,,,,,,,,,,,,,,,,,no career
1987,113.0,113.0,ATL,Jose Antonio Montero,,,,,,,,,,,,,,,,,,,no career
1987,114.0,114.0,BOS,Dave Butler,California,,,,,,,,,,,,,,,,,,no career
1987,115.0,115.0,LAL,Kenny Travis,New Mexico State,,,,,,,,,,,,,,,,,,no career
1987,117.0,117.0,NYK,Howard Triche,Syracuse,,,,,,,,,,,,,,,,,,no career
1987,118.0,118.0,NJN,Perry Bromwell,Penn,,,,,,,,,,,,,,,,,,no career
1987,119.0,119.0,SAS,Ricky Brown,University of South Alabama,,,,,,,,,,,,,,,,,,no career
1987,120.0,120.0,SAC,Daryl Thomas,Indiana,,,,,,,,,,,,,,,,,,no career
1987,121.0,121.0,CLE,Harold Jensen,Villanova,,,,,,,,,,,,,,,,,,no career
1987,122.0,122.0,PHO,Marcel Boyce,University of Akron,,,,,,,,,,,,,,,,,,no career
1987,123.0,123.0,DEN,Kelvin Scarborough,New Mexico,,,,,,,,,,,,,,,,,,no career
1987,124.0,124.0,SEA,Tom Gneiting,BYU,,,,,,,,,,,,,,,,,,no career
1987,125.0,125.0,CHI,Doug Altenberger,Illinois,,,,,,,,,,,,,,,,,,no career
1987,126.0,126.0,IND,Gary Graham,UNLV,,,,,,,,,,,,,,,,,,no career
1987,128.0,128.0,WSB,Dwayne Scholten,Washington State,,,,,,,,,,,,,,,,,,no career
1987,129.0,129.0,HOU,Fred Jenkins,Tennessee,,,,,,,,,,,,,,,,,,no career
1987,130.0,130.0,UTA,Art Sabb,Bloomfield College,,,,,,,,,,,,,,,,,,no career
1987,131.0,131.0,PHI,Tracy Foster,UAB,,,,,,,,,,,,,,,,,,no career
1987,132.0,132.0,POR,Bernard Jackson,Loyola Chicago,,,,,,,,,,,,,,,,,,no career
1987,133.0,133.0,MIL,Gay Elmore,Virginia Military Institute,,,,,,,,,,,,,,,,,,no career
1987,134.0,134.0,DET,Antoine Joubert,Michigan,,,,,,,,,,,,,,,,,,no career
1987,135.0,135.0,DAL,Quintan Gates,Texas-El Paso,,,,,,,,,,,,,,,,,,no career
1987,136.0,136.0,ATL,Riccardo Morandotti,,,,,,,,,,,,,,,,,,,no career
1987,137.0,137.0,BOS,Tim Naegeli,University of Wisconsin-Stevens Point,,,,,,,,,,,,,,,,,,no career
1987,138.0,138.0,LAL,Frank Ford,Auburn,,,,,,,,,,,,,,,,,,no career
1987,139.0,139.0,LAC,Henry Carr,Wichita State,,,,,,,,,,,,,,,,,,no career
1987,140.0,140.0,NJN,Frank Booker,Bowling Green,,,,,,,,,,,,,,,,,,no career
1987,141.0,141.0,NYK,Wayne Williams,Saint Joseph's,,,,,,,,,,,,,,,,,,no career
1987,142.0,142.0,SAS,Raynard Davis,Texas,,,,,,,,,,,,,,,,,,no career
1987,143.0,143.0,SAC,Scott Adubato,Upsala College,,,,,,,,,,,,,,,,,,no career
1987,144.0,144.0,CLE,Michael Foster,South Carolina,,,,,,,,,,,,,,,,,,no career
1987,145.0,145.0,PHO,Roy Singleton,Grand Canyon University,,,,,,,,,,,,,,,,,,no career
1987,146.0,146.0,DEN,Rowan Gomes,Hampton,,,,,,,,,,,,,,,,,,no career
1987,147.0,147.0,SEA,Mike Giomi,NC State,,,,,,,,,,,,,,,,,,no career
1987,148.0,148.0,CHI,Ervin Leavy,Central Michigan University,,,,,,,,,,,,,,,,,,no career
1987,149.0,149.0,IND,Montel Hatcher,UCLA,,,,,,,,,,,,,,,,,,no career
1987,150.0,150.0,WSB,Jamie Dixon,TCU,,,,,,,,,,,,,,,,,,no career
1987,151.0,151.0,HOU,Clarence Grier,Campbell,,,,,,,,,,,,,,,,,,no career
1987,152.0,152.0,GSW,Ronnie Leggette,West Virginia State University,,,,,,,,,,,,,,,,,,no career
1987,153.0,153.0,UTA,Keith Webster,Harvard University,,,,,,,,,,,,,,,,,,no career
1987,154.0,154.0,PHI,Eric Semisch,West Virginia,,,,,,,,,,,,,,,,,,no career
1987,155.0,155.0,POR,Kenny Stone,George Fox University,,,,,,,,,,,,,,,,,,no career
1987,156.0,156.0,DEN,Curtis Hunter,UNC,,,,,,,,,,,,,,,,,,no career
1987,157.0,157.0,DET,Mark Gottfried,Alabama,,,,,,,,,,,,,,,,,,no career
1987,158.0,158.0,DAL,Gerald White,Auburn,,,,,,,,,,,,,,,,,,no career
1987,159.0,159.0,ATL,Franjo Arapovic,,,,,,,,,,,,,,,,,,,no career
1987,160.0,160.0,BOS,Gerry Corcoran,Northeastern University,,,,,,,,,,,,,,,,,,no career
1987,161.0,161.0,LAL,Ron Vanderschaaf,Central Washington University,,,,,,,,,,,,,,,,,,no career
1988,3.0,3.0,PHI,Charles Smith,Pitt,9.0,564.0,16378.0,8107.0,3246.0,798.0,0.475,0.194,0.774,29.0,14.4,5.8,1.4,40.9,0.12,-0.1,8.1,ambiguous candidates
1988,42.0,42.0,UTA,Jeff Moe,Iowa,,,,,,,,,,,,,,,,,,no career
1988,49.0,49.0,DAL,José Vargas,LSU,,,,,,,,,,,,,,,,,,no career
1988,52.0,52.0,NJN,Derrek Hamilton,Southern Miss,,,,,,,,,,,,,,,,,,no career
1988,54.0,54.0,ATL,Jorge Gonzalez,,,,,,,,,,,,,,,,,,,no career
1988,55.0,55.0,PHO,Rodney Johns,Grand Canyon University,,,,,,,,,,,,,,,,,,no career
1988,57.0,57.0,PHI,Hernán Montenegro,LSU,,,,,,,,,,,,,,,,,,no career
1988,58.0,58.0,CHH,Jeff Moore,Auburn,,,,,,,,,,,,,,,,,,no career
1988,60.0,60.0,WSB,Ed Davender,Kentucky,,,,,,,,,,,,,,,,,,no career
1988,61.0,61.0,IND,Herbert Crook,Louisville,,,,,,,,,,,,,,,,,,no career
1988,62.0,62.0,CHI,Derrick Lewis,Maryland,,,,,,,,,,,,,,,,,,no career
1988,63.0,63.0,MIL,Mike Jones,Auburn,,,,,,,,,,,,,,,,,,no career
1988,66.0,66.0,DEN,Dwight Boyd,Memphis,,,,,,,,,,,,,,,,,,no career
1988,68.0,68.0,ATL,Darryl Middleton,Baylor,,,,,,,,,,,,,,,,,,no career
1988,69.0,69.0,NYK,Phil Stinnie,VCU,,,,,,,,,,,,,,,,,,no career
1988,70.0,70.0,DAL,Jerry Johnson,Florida Southern College,,,,,,,,,,,,,,,,,,no career
1988,75.0,75.0,SAS,Archie Marshall,Kansas,,,,,,,,,,,,,,,,,,no career
1989,13.0,13.0,BOS,Michael Smith,BYU,3.0,141.0,1328.0,698.0,212.0,142.0,0.474,0.15,0.835,9.4,5.0,1.5,1.0,1.4,0.049,-3.6,-0.5,ambiguous candidates
1989,42.0,42.0,DEN,Michael Cutright,McNeese State University,,,,,,,,,,,,,,,,,,no career
1989,44.0,44.0,PHI,Reggie Cross,Hawaii,,,,,,,,,,,,,,,,,,no career
1989,47.0,47.0,DEN,Reggie Turner,UAB,,,,,,,,,,,,,,,,,,no career
1989,48.0,48.0,UTA,Junie Lewis,University of South Alabama,,,,,,,,,,,,,,,,,,no career
1989,53.0,53.0,DAL,Jeff Hodge,University of South Alabama,,,,,,,,,,,,,,,,,,no career
1989,54.0,54.0,PHI,Toney Mack,Georgia,,,,,,,,,,,,,,,,,,no career
1990,49.0,49.0,DAL,Phil Henderson,Duke,,,,,,,,,,,,,,,,,,no career
1990,53.0,53.0,SEA,Abdul Shamsid-Deen,Providence,,,,,,,,,,,,,,,,,,no career
1991,25.0,25.0,GSW,Shaun Vandiver,Colorado,,,,,,,,,,,,,,,,,,no career
1991,29.0,29.0,MIA,George Ackles,UNLV,,,,,,,,,,,,,,,,,,no career
1991,38.0,38.0,LAC,Joe Wylie,Miami (FL),,,,,,,,,,,,,,,,,,no career
1991,42.0,42.0,SAC,Steve Hood,James Madison University,,,,,,,,,,,,,,,,,,no career
1991,44.0,44.0,PHI,Alvaro Teheran,Houston,,,,,,,,,,,,,,,,,,no career
1991,47.0,47.0,HOU,Keith Hughes,Rutgers University,,,,,,,,,,,,,,,,,,no career
1991,50.0,50.0,PHO,Joey Wright,Texas,,,,,,,,,,,,,,,,,,no career
1991,53.0,53.0,NJN,Von McDade,UW-Milwaukee,,,,,,,,,,,,,,,,,,no career
1991,54.0,54.0,POR,Marcus Kennedy,Eastern Michigan,,,,,,,,,,,,,,,,,,no career
1992,40.0,40.0,NJN,Steve Rogers,Alabama State University,,,,,,,,,,,,,,,,,,no career
1992,44.0,44.0,SAS,Henry Williams,UNC Charlotte,,,,,,,,,,,,,,,,,,no career
1992,49.0,49.0,PHO,Ron Ellis,Louisiana Tech,,,,,,,,,,,,,,,,,,no career
1992,51.0,51.0,MIN,Tim Burroughs,Jacksonville University,,,,,,,,,,,,,,,,,,no career
1992,53.0,53.0,HOU,Curtis Blair,Richmond,,,,,,,,,,,,,,,,,,no career
1992,54.0,54.0,SAC,Brett Roberts,Morehead State University,,,,,,,,,,,,,,,,,,no career
1993,29.0,29.0,MIN,Sherron Mills,VCU,,,,,,,,,,,,,,,,,,no career
1993,36.0,36.0,NJN,John Best,Tennessee Technological University,,,,,,,,,,,,,,,,,,no career
1993,38.0,38.0,WSB,Conrad McRae,Syracuse,,,,,,,,,,,,,,,,,,no career
1993,39.0,39.0,IND,Thomas Hill,Duke,,,,,,,,,,,,,,,,,,no career
1993,41.0,41.0,CHI,Anthony Reed,Tulane,,,,,,,,,,,,,,,,,,no career
1993,44.0,44.0,SAC,Alex Holcombe,Baylor,,,,,,,,,,,,,,,,,,no career
1993,49.0,49.0,PHO,Mark Buford,Mississippi Valley State University,,,,,,,,,,,,,,,,,,no career
1993,50.0,50.0,HOU,Marcelo Nicola,,,,,,,,,,,,,,,,,,,no career
1993,51.0,51.0,IND,Spencer Dunkley,University of Delaware,,,,,,,,,,,,,,,,,,no career
1993,53.0,53.0,LAC,Leonard White,Southern University and A&M College,,,,,,,,,,,,,,,,,,no career
1993,54.0,54.0,PHO,Byron Wilson,Utah,,,,,,,,,,,,,,,,,,no career
1994,28.0,28.0,DAL,Deon Thomas,Illinois,,,,,,,,,,,,,,,,,,no career
1994,31.0,31.0,ORL,Rodney Dent,Kentucky,,,,,,,,,,,,,,,,,,no career
1994,35.0,35.0,SAC,Michael Smith,Providence,7.0,449.0,10552.0,2527.0,3193.0,661.0,0.538,0.143,0.529,23.5,5.6,7.1,1.5,23.4,0.107,-0.1,5.1,ambiguous candidates
1994,36.0,36.0,BOS,Andrei Fetisov,,,,,,,,,,,,,,,,,,,no career
1994,41.0,41.0,IND,William Njoku,,,,,,,,,,,,,,,,,,,no career
1994,42.0,42.0,CLE,Gary Collier,Tulsa,,,,,,,,,,,,,,,,,,no career
1994,44.0,44.0,IND,Damon Bailey,Indiana,,,,,,,,,,,,,,,,,,no career
1994,48.0,48.0,DET,Jevon Crudup,Missouri,,,,,,,,,,,,,,,,,,no career
1994,49.0,49.0,CHI,Kris Bruton,Benedict College,,,,,,,,,,,,,,,,,,no career
1994,53.0,53.0,HOU,Albert Burditt,Texas,,,,,,,,,,,,,,,,,,no career
1995,38.0,38.0,MIL,Rashard Griffith,Wisconsin,,,,,,,,,,,,,,,,,,no career
1995,41.0,41.0,HOU,Erik Meek,Duke,,,,,,,,,,,,,,,,,,no career
1995,44.0,44.0,DEN,Anthony Pelle,Fresno State,,,,,,,,,,,,,,,,,,no career
1995,45.0,45.0,ATL,Troy Brown,Providence,,,,,,,,,,,,,,,,,,no career
1995,46.0,46.0,MIA,George Banks,Texas-El Paso,,,,,,,,,,,,,,,,,,no career
1995,48.0,48.0,MIN,Mark Davis,Texas Tech,5.0,230.0,3681.0,1261.0,697.0,294.0,0.442,0.246,0.655,16.0,5.5,3.0,1.3,2.3,0.03,-2.4,-0.4,ambiguous candidates
1995,51.0,51.0,SAC,Dejan Bodiroga,,,,,,,,,,,,,,,,,,,no career
1995,53.0,53.0,LAC,Constantin Popa,Miami (FL),,,,,,,,,,,,,,,,,,no career
1995,54.0,54.0,SEA,Eurelijus Žukauskas,,,,,,,,,,,,,,,,,,,no career
1996,32.0,32.0,PHI,Ryan Minor,Oklahoma,,,,,,,,,,,,,,,,,,no career
1996,34.0,34.0,DAL,Shawn Harvey,West Virginia State University,,,,,,,,,,,,,,,,,,no career
1996,35.0,35.0,SEA,Joseph Blair,Arizona,,,,,,,,,,,,,,,,,,no career
1996,36.0,36.0,LAC,Doron Sheffer,UConn,,,,,,,,,,,,,,,,,,no career
1996,39.0,39.0,PHO,Russ Millard,Iowa,,,,,,,,,,,,,,,,,,no career
1996,40.0,40.0,GSW,Marcus Mann,Mississippi Valley State University,,,,,,,,,,,,,,,,,,no career
1996,45.0,45.0,SEA,Joe Vogel,Colorado State,,,,,,,,,,,,,,,,,,no career
1996,47.0,47.0,SEA,Ron Riley,Arizona State,,,,,,,,,,,,,,,,,,no career
1996,50.0,50.0,HOU,Terrell Bell,Georgia,,,,,,,,,,,,,,,,,,no career
1996,55.0,55.0,WSB,Ronnie Henderson,LSU,,,,,,,,,,,,,,,,,,no career
1996,58.0,58.0,DAL,Darnell Robinson,Arkansas,,,,,,,,,,,,,,,,,,no career
1997,26.0,26.0,MIA,Charles Smith,New Mexico,5.0,142.0,1973.0,729.0,200.0,124.0,0.409,0.288,0.606,13.9,5.1,1.4,0.9,1.5,0.036,-1.1,0.4,ambiguous candidates
1997,30.0,30.0,HOU,Serge Zwikker,UNC,,,,,,,,,,,,,,,,,,no career
1997,31.0,31.0,MIA,Mark Sanford,Washington,,,,,,,,,,,,,,,,,,no career
1997,41.0,41.0,SEA,Eddie Elisma,Georgia Tech,,,,,,,,,,,,,,,,,,no career
1997,44.0,44.0,MIN,Gordon Malone,West Virginia,,,,,,,,,,,,,,,,,,no career
1997,50.0,50.0,ATL,Alain Digbeu,,,,,,,,,,,,,,,,,,,no career
1997,53.0,53.0,VAN,C.J. Bruton,Indian Hills Community College,,,,,,,,,,,,,,,,,,no career
1997,54.0,54.0,LAL,Paul Rogers,Gonzaga,,,,,,,,,,,,,,,,,,no career
1997,56.0,56.0,BOS,Ben Pepper,,,,,,,,,,,,,,,,,,,no career
1997,57.0,57.0,UTA,Nate Erdmann,Oklahoma,,,,,,,,,,,,,,,,,,no career
1997,58.0,58.0,CHI,Roberto Duenas,,,,,,,,,,,,,,,,,,,no career
1998,50.0,50.0,CHH,Andrew Betts,Cal State Long Beach,,,,,,,,,,,,,,,,,,no career
1998,51.0,51.0,MIA,Corey Brewer,Oklahoma,,,,,,,,,,,,,,,,,,no career
1999,15.0,15.0,NYK,Frédéric Weis,,,,,,,,,,,,,,,,,,,no career
1999,31.0,31.0,LAC,Rico Hill,Illinois State,,,,,,,,,,,,,,,,,,no career
1999,42.0,42.0,MIN,Louis Bullock,Michigan,,,,,,,,,,,,,,,,,,no career
1999,44.0,44.0,HOU,Tyrone Washington,Mississippi State,,,,,,,,,,,,,,,,,,no career
1999,46.0,46.0,NYK,J.R. Koch,Iowa,,,,,,,,,,,,,,,,,,no career
1999,48.0,48.0,MIL,Galen Young,UNC Charlotte,,,,,,,,,,,,,,,,,,no career
1999,50.0,50.0,HOU,Venson Hamilton,Nebraska,,,,,,,,,,,,,,,,,,no career
1999,51.0,51.0,VAN,Antwain Smith,Saint Paul's College,,,,,,,,,,,,,,,,,,no career
1999,52.0,52.0,POR,Roberto Bergersen,Boise State,,,,,,,,,,,,,,,,,,no career
1999,54.0,54.0,DET,Melvin Levett,Cincinnati,,,,,,,,,,,,,,,,,,no career
1999,55.0,55.0,BOS,Kris Clack,Texas,,,,,,,,,,,,,,,,,,no career
1999,58.0,58.0,UTA,Eddie Lucas,Virginia Tech,,,,,,,,,,,,,,,,,,no career
2000,41.0,41.0,SAS,Chris Carrawell,Duke,,,,,,,,,,,,,,,,,,no career
2000,46.0,46.0,TOR,DeeAndre Hulett,College of the Sequoias,,,,,,,,,,,,,,,,,,no career
2000,47.0,47.0,SEA,Josip Sesar,,,,,,,,,,,,,,,,,,,no career
2000,48.0,48.0,PHI,Mark Karcher,Temple,,,,,,,,,,,,,,,,,,no career
2000,54.0,54.0,SAS,Cory Hightower,Indian Hills Community College,,,,,,,,,,,,,,,,,,no career
2000,56.0,56.0,IND,Jaquay Walls,Colorado,,,,,,,,,,,,,,,,,,no career
2000,57.0,57.0,ATL,Scoonie Penn,Ohio State,,,,,,,,,,,,,,,,,,no career
2000,58.0,58.0,DAL,Pete Mickeal,Cincinnati,,,,,,,,,,,,,,,,,,no career
2001,39.0,39.0,NYK,Michael Wright,Arizona,,,,,,,,,,,,,,,,,,no career
2001,43.0,43.0,NYK,Eric Chenowith,Kansas,,,,,,,,,,,,,,,,,,no career
2001,44.0,44.0,DAL,Kyle Hill,Eastern Illinois University,,,,,,,,,,,,,,,,,,no career
2001,47.0,47.0,DEN,Ousmane Cisse,,,,,,,,,,,,,,,,,,,no career
2001,52.0,52.0,MIL,Andre Hutson,Michigan State,,,,,,,,,,,,,,,,,,no career
2001,55.0,55.0,SAC,Maurice Jeffers,Saint Louis,,,,,,,,,,,,,,,,,,no career
2001,56.0,56.0,SAS,Robertas Javtokas,,,,,,,,,,,,,,,,,,,no career
2001,58.0,58.0,SAS,Bryan Bracey,Oregon,,,,,,,,,,,,,,,,,,no career
2002,30.0,30.0,GSW,Steve Logan,Cincinnati,,,,,,,,,,,,,,,,,,no career
2002,36.0,36.0,NYK,Milos Vujanic,,,,,,,,,,,,,,,,,,,no career
2002,39.0,39.0,WAS,Rod Grizzard,Alabama,,,,,,,,,,,,,,,,,,no career
2002,43.0,43.0,POR,Jason Jennings,Arkansas State University,,,,,,,,,,,,,,,,,,no career
2002,45.0,45.0,PHI,Sam Clancy,USC,,,,,,,,,,,,,,,,,,no career
2002,49.0,49.0,SEA,Peter Fehse,,,,,,,,,,,,,,,,,,,no career
2002,51.0,51.0,POR,Federico Kammerichs,,,,,,,,,,,,,,,,,,,no career
2002,52.0,52.0,MIN,Marcus Taylor,Michigan State,,,,,,,,,,,,,,,,,,no career
2002,55.0,55.0,DAL,Mladen Sekularac,,,,,,,,,,,,,,,,,,,no career
2003,34.0,34.0,LAC,Sofoklis Schortsanitis,,,,,,,,,,,,,,,,,,,no career
2003,35.0,35.0,MIL,Szymon Szewczyk,,,,,,,,,,,,,,,,,,,no career
2003,36.0,36.0,CHI,Mario Austin,Mississippi State,,,,,,,,,,,,,,,,,,no career
2003,44.0,44.0,HOU,Malick Badiane,,,,,,,,,,,,,,,,,,,no career
2003,46.0,46.0,DEN,Sani Bečirovič,,,,,,,,,,,,,,,,,,,no career
