player_id,display_name,age,team,year
adamsst14,Steven Adams,25,Oklahoma City Thunder,2019
adamsst14,Steven Adams,26,Oklahoma City Thunder,2020
adamsst14,Steven Adams,27,New Orleans Pelicans,2021
adamsst14,Steven Adams,28,Memphis Grizzlies,2022
adamsst14,Steven Adams,29,Memphis Grizzlies,2023
adamsst14,Steven Adams,31,Houston Rockets,2025
adamsst14,Steven Adams,32,Houston Rockets,2026
hardati14,Tim Hardaway Jr.,21,New York Knicks,2014
hardati14,Tim Hardaway Jr.,22,New York Knicks,2015
hardati14,Tim Hardaway Jr.,23,Atlanta Hawks,2016
hardati14,Tim Hardaway Jr.,24,Atlanta Hawks,2017
hardati14,Tim Hardaway Jr.,25,New York Knicks,2018
hardati14,Tim Hardaway Jr.,26,New York Knicks,2019
hardati14,Tim Hardaway Jr.,26,Dallas Mavericks,2019
hardati14,Tim Hardaway Jr.,27,Dallas Mavericks,2020
hardati14,Tim Hardaway Jr.,28,Dallas Mavericks,2021
hardati14,Tim Hardaway Jr.,29,Dallas Mavericks,2022
hardati14,Tim Hardaway Jr.,30,Dallas Mavericks,2023
hardati14,Tim Hardaway Jr.,31,Dallas Mavericks,2024
hardati14,Tim Hardaway Jr.,32,Detroit Pistons,2025
hardati14,Tim Hardaway Jr.,33,Denver Nuggets,2026
detto14,Tony Mitchell (Det),21,Detroit Pistons,2014
milto14,Tony Mitchell (Mil),24,Milwaukee Bucks,2014
snellto14,Tony Snell,22,Chicago Bulls,2014
snellto14,Tony Snell,23,Chicago Bulls,2015
snellto14,Tony Snell,24,Chicago Bulls,2016
snellto14,Tony Snell,25,Milwaukee Bucks,2017
snellto14,Tony Snell,26,Milwaukee Bucks,2018
snellto14,Tony Snell,27,Milwaukee Bucks,2019
snellto14,Tony Snell,28,Detroit Pistons,2020
snellto14,Tony Snell,29,Atlanta Hawks,2021
snellto14,Tony Snell,30,Portland Trail Blazers,2022
snellto14,Tony Snell,30,New Orleans Pelicans,2022
murryto14,Toure' Murry,24,New York Knicks,2014
murryto14,Toure' Murry,25,Washington Wizards,2015
murryto14,Toure' Murry,25,Utah Jazz,2015
burketr14,Trey Burke,21,Utah Jazz,2014
burketr14,Trey Burke,22,Utah Jazz,2015
burketr14,Trey Burke,23,Utah Jazz,2016
burketr14,Trey Burke,24,Washington Wizards,2017
burketr14,Trey Burke,25,New York Knicks,2018
burketr14,Trey Burke,26,New York Knicks,2019
burketr14,Trey Burke,26,Dallas Mavericks,2019
burketr14,Trey Burke,27,Philadelphia 76ers,2020
burketr14,Trey Burke,27,Dallas Mavericks,2020
burketr14,Trey Burke,28,Dallas Mavericks,2021
burketr14,Trey Burke,29,Dallas Mavericks,2022
danietr14,Troy Daniels,22,Houston Rockets,2014
danietr14,Troy Daniels,23,Charlotte Hornets,2015
danietr14,Troy Daniels,23,Minnesota Timberwolves,2015
danietr14,Troy Daniels,23,Houston Rockets,2015
danietr14,Troy Daniels,24,Charlotte Hornets,2016
danietr14,Troy Daniels,25,Memphis Grizzlies,2017
danietr14,Troy Daniels,26,Phoenix Suns,2018
danietr14,Troy Daniels,27,Phoenix Suns,2019
danietr14,Troy Daniels,28,Los Angeles Lakers,2020
danietr14,Troy Daniels,28,Denver Nuggets,2020
blueva14,Vander Blue,21,Boston Celtics,2014
blueva14,Vander Blue,22,Los Angeles Lakers,2015
blueva14,Vander Blue,25,Los Angeles Lakers,2018
oladivi14,Victor Oladipo,21,Orlando Magic,2014
oladivi14,Victor Oladipo,22,Orlando Magic,2015
oladivi14,Victor Oladipo,23,Orlando Magic,2016
oladivi14,Victor Oladipo,24,Oklahoma City Thunder,2017
oladivi14,Victor Oladipo,25,Indiana Pacers,2018
oladivi14,Victor Oladipo,26,Indiana Pacers,2019
oladivi14,Victor Oladipo,27,Indiana Pacers,2020
oladivi14,Victor Oladipo,28,Houston Rockets,2021
oladivi14,Victor Oladipo,28,Indiana Pacers,2021
oladivi14,Victor Oladipo,28,Miami Heat,2021
oladivi14,Victor Oladipo,29,Miami Heat,2022
oladivi14,Victor Oladipo,30,Miami Heat,2023
favervi14,Vítor Luiz Faverani,25,Boston Celtics,2014
gordoaa15,Aaron Gordon,19,Orlando Magic,2015
gordoaa15,Aaron Gordon,20,Orlando Magic,2016
gordoaa15,Aaron Gordon,21,Orlando Magic,2017
gordoaa15,Aaron Gordon,22,Orlando Magic,2018
gordoaa15,Aaron Gordon,23,Orlando Magic,2019
gordoaa15,Aaron Gordon,24,Orlando Magic,2020
gordoaa15,Aaron Gordon,25,Orlando Magic,2021
gordoaa15,Aaron Gordon,25,Denver Nuggets,2021
gordoaa15,Aaron Gordon,26,Denver Nuggets,2022
gordoaa15,Aaron Gordon,27,Denver Nuggets,2023
gordoaa15,Aaron Gordon,28,Denver Nuggets,2024
gordoaa15,Aaron Gordon,29,Denver Nuggets,2025
gordoaa15,Aaron Gordon,30,Denver Nuggets,2026
paynead15,Adreian Payne,23,Minnesota Timberwolves,2015
paynead15,Adreian Payne,23,Atlanta Hawks,2015
paynead15,Adreian Payne,24,Minnesota Timberwolves,2016
paynead15,Adreian Payne,25,Minnesota Timberwolves,2017
paynead15,Adreian Payne,26,Orlando Magic,2018
kirkal15,Alex Kirk,23,Cleveland Cavaliers,2015
dawkian15,Andre Dawkins,23,Miami Heat,2015
wiggian15,Andrew Wiggins,19,Minnesota Timberwolves,2015
wiggian15,Andrew Wiggins,20,Minnesota Timberwolves,2016
wiggian15,Andrew Wiggins,21,Minnesota Timberwolves,2017
wiggian15,Andrew Wiggins,22,Minnesota Timberwolves,2018
wiggian15,Andrew Wiggins,23,Minnesota Timberwolves,2019
wiggian15,Andrew Wiggins,24,Minnesota Timberwolves,2020
wiggian15,Andrew Wiggins,24,Golden State Warriors,2020
wiggian15,Andrew Wiggins,25,Golden State Warriors,2021
wiggian15,Andrew Wiggins,26,Golden State Warriors,2022
wiggian15,Andrew Wiggins,27,Golden State Warriors,2023
wiggian15,Andrew Wiggins,28,Golden State Warriors,2024
wiggian15,Andrew Wiggins,29,Golden State Warriors,2025
wiggian15,Andrew Wiggins,29,Miami Heat,2025
wiggian15,Andrew Wiggins,30,Miami Heat,2026
bogdabo15,Bojan Bogdanović,25,Brooklyn Nets,2015
bogdabo15,Bojan Bogdanović,26,Brooklyn Nets,2016
bogdabo15,Bojan Bogdanović,27,Brooklyn Nets,2017
bogdabo15,Bojan Bogdanović,27,Washington Wizards,2017
bogdabo15,Bojan Bogdanović,28,Indiana Pacers,2018
bogdabo15,Bojan Bogdanović,29,Indiana Pacers,2019
bogdabo15,Bojan Bogdanović,30,Utah Jazz,2020
bogdabo15,Bojan Bogdanović,31,Utah Jazz,2021
bogdabo15,Bojan Bogdanović,32,Utah Jazz,2022
bogdabo15,Bojan Bogdanović,33,Detroit Pistons,2023
bogdabo15,Bojan Bogdanović,34,Detroit Pistons,2024
bogdabo15,Bojan Bogdanović,34,New York Knicks,2024
cabocbr15,Bruno Caboclo,19,Toronto Raptors,2015
cabocbr15,Bruno Caboclo,20,Toronto Raptors,2016
cabocbr15,Bruno Caboclo,21,Toronto Raptors,2017
cabocbr15,Bruno Caboclo,22,Sacramento Kings,2018
cabocbr15,Bruno Caboclo,22,Toronto Raptors,2018
cabocbr15,Bruno Caboclo,23,Memphis Grizzlies,2019
cabocbr15,Bruno Caboclo,24,Memphis Grizzlies,2020
cabocbr15,Bruno Caboclo,24,Houston Rockets,2020
cabocbr15,Bruno Caboclo,25,Houston Rockets,2021
cottobr15,Bryce Cotton,22,Utah Jazz,2015
cottobr15,Bryce Cotton,23,Phoenix Suns,2016
cottobr15,Bryce Cotton,23,Memphis Grizzlies,2016
wilcocj15,C.J. Wilcox,24,Los Angeles Clippers,2015
wilcocj15,C.J. Wilcox,25,Los Angeles Clippers,2016
wilcocj15,C.J. Wilcox,26,Orlando Magic,2017
bairsca15,Cameron Bairstow,24,Chicago Bulls,2015
bairsca15,Cameron Bairstow,25,Chicago Bulls,2016
earlycl15,Cleanthony Early,23,New York Knicks,2015
earlycl15,Cleanthony Early,24,New York Knicks,2016
capelcl15,Clint Capela,20,Houston Rockets,2015
capelcl15,Clint Capela,21,Houston Rockets,2016
capelcl15,Clint Capela,22,Houston Rockets,2017
capelcl15,Clint Capela,23,Houston Rockets,2018
capelcl15,Clint Capela,24,Houston Rockets,2019
capelcl15,Clint Capela,25,Houston Rockets,2020
capelcl15,Clint Capela,26,Atlanta Hawks,2021
capelcl15,Clint Capela,27,Atlanta Hawks,2022
capelcl15,Clint Capela,28,Atlanta Hawks,2023
capelcl15,Clint Capela,29,Atlanta Hawks,2024
capelcl15,Clint Capela,30,Atlanta Hawks,2025
capelcl15,Clint Capela,31,Houston Rockets,2026
jeffeco15,Cory Jefferson,24,Brooklyn Nets,2015
jeffeco15,Cory Jefferson,25,Phoenix Suns,2016
rudezda15,Damjan Rudež,28,Indiana Pacers,2015
rudezda15,Damjan Rudež,29,Minnesota Timberwolves,2016
rudezda15,Damjan Rudež,30,Orlando Magic,2017
exumda15,Dante Exum,19,Utah Jazz,2015
exumda15,Dante Exum,21,Utah Jazz,2017
exumda15,Dante Exum,22,Utah Jazz,2018
exumda15,Dante Exum,23,Utah Jazz,2019
exumda15,Dante Exum,24,Cleveland Cavaliers,2020
exumda15,Dante Exum,24,Utah Jazz,2020
exumda15,Dante Exum,25,Cleveland Cavaliers,2021
exumda15,Dante Exum,28,Dallas Mavericks,2024
exumda15,Dante Exum,29,Dallas Mavericks,2025
stockda15,David Stockton,23,Sacramento Kings,2015
stockda15,David Stockton,26,Utah Jazz,2018
wearda15,David Wear,24,Sacramento Kings,2015
marblde15,Devyn Marble,22,Orlando Magic,2015
marblde15,Devyn Marble,23,Orlando Magic,2016
mcderdo15,Doug McDermott,23,Chicago Bulls,2015
mcderdo15,Doug McDermott,24,Chicago Bulls,2016
mcderdo15,Doug McDermott,25,Chicago Bulls,2017
mcderdo15,Doug McDermott,25,Oklahoma City Thunder,2017
mcderdo15,Doug McDermott,26,New York Knicks,2018
mcderdo15,Doug McDermott,26,Dallas Mavericks,2018
mcderdo15,Doug McDermott,27,Indiana Pacers,2019
mcderdo15,Doug McDermott,28,Indiana Pacers,2020
mcderdo15,Doug McDermott,29,Indiana Pacers,2021
mcderdo15,Doug McDermott,30,San Antonio Spurs,2022
mcderdo15,Doug McDermott,31,San Antonio Spurs,2023
mcderdo15,Doug McDermott,32,San Antonio Spurs,2024
mcderdo15,Doug McDermott,32,Indiana Pacers,2024
mcderdo15,Doug McDermott,33,Sacramento Kings,2025
mcderdo15,Doug McDermott,34,Sacramento Kings,2026
gordodr15,Drew Gordon,24,Philadelphia 76ers,2015
poweldw15,Dwight Powell,23,Dallas Mavericks,2015
poweldw15,Dwight Powell,23,Boston Celtics,2015
poweldw15,Dwight Powell,24,Dallas Mavericks,2016
poweldw15,Dwight Powell,25,Dallas Mavericks,2017
poweldw15,Dwight Powell,26,Dallas Mavericks,2018
poweldw15,Dwight Powell,27,Dallas Mavericks,2019
poweldw15,Dwight Powell,28,Dallas Mavericks,2020
poweldw15,Dwight Powell,29,Dallas Mavericks,2021
poweldw15,Dwight Powell,30,Dallas Mavericks,2022
poweldw15,Dwight Powell,31,Dallas Mavericks,2023
poweldw15,Dwight Powell,32,Dallas Mavericks,2024
poweldw15,Dwight Powell,33,Dallas Mavericks,2025
poweldw15,Dwight Powell,34,Dallas Mavericks,2026
paytoel15,Elfrid Payton,20,Orlando Magic,2015
paytoel15,Elfrid Payton,21,Orlando Magic,2016
paytoel15,Elfrid Payton,22,Orlando Magic,2017
paytoel15,Elfrid Payton,23,Orlando Magic,2018
paytoel15,Elfrid Payton,23,Phoenix Suns,2018
paytoel15,Elfrid Payton,24,New Orleans Pelicans,2019
paytoel15,Elfrid Payton,25,New York Knicks,2020
paytoel15,Elfrid Payton,26,New York Knicks,2021
paytoel15,Elfrid Payton,27,Phoenix Suns,2022
paytoel15,Elfrid Payton,30,New Orleans Pelicans,2025
paytoel15,Elfrid Payton,30,Charlotte Hornets,2025
millsel15,Elijah Millsap,27,Utah Jazz,2015
millsel15,Elijah Millsap,28,Utah Jazz,2016
millsel15,Elijah Millsap,29,Phoenix Suns,2017
moreler15,Eric Moreland,23,Sacramento Kings,2015
moreler15,Eric Moreland,24,Sacramento Kings,2016
moreler15,Eric Moreland,26,Detroit Pistons,2018
moreler15,Eric Moreland,27,Toronto Raptors,2019
moreler15,Eric Moreland,27,Phoenix Suns,2019
greener15,Erick Green,23,Denver Nuggets,2015
greener15,Erick Green,24,Utah Jazz,2016
greener15,Erick Green,24,Denver Nuggets,2016
aldemfu15,Furkan Aldemir,23,Philadelphia 76ers,2015
harriga15,Gary Harris,20,Denver Nuggets,2015
harriga15,Gary Harris,21,Denver Nuggets,2016
harriga15,Gary Harris,22,Denver Nuggets,2017
harriga15,Gary Harris,23,Denver Nuggets,2018
harriga15,Gary Harris,24,Denver Nuggets,2019
harriga15,Gary Harris,25,Denver Nuggets,2020
harriga15,Gary Harris,26,Orlando Magic,2021
harriga15,Gary Harris,26,Denver Nuggets,2021
harriga15,Gary Harris,27,Orlando Magic,2022
harriga15,Gary Harris,28,Orlando Magic,2023
harriga15,Gary Harris,29,Orlando Magic,2024
harriga15,Gary Harris,30,Orlando Magic,2025
harriga15,Gary Harris,31,Milwaukee Bucks,2026
robingl15,Glenn Robinson III,21,Philadelphia 76ers,2015
robingl15,Glenn Robinson III,21,Minnesota Timberwolves,2015
robingl15,Glenn Robinson III,22,Indiana Pacers,2016
robingl15,Glenn Robinson III,23,Indiana Pacers,2017
robingl15,Glenn Robinson III,24,Indiana Pacers,2018
robingl15,Glenn Robinson III,25,Detroit Pistons,2019
robingl15,Glenn Robinson III,26,Golden State Warriors,2020
robingl15,Glenn Robinson III,26,Philadelphia 76ers,2020
robingl15,Glenn Robinson III,27,Sacramento Kings,2021
jerregr15,Grant Jerrett,21,Utah Jazz,2015
jerregr15,Grant Jerrett,21,Oklahoma City Thunder,2015
sampsja15,JaKarr Sampson,21,Philadelphia 76ers,2015
sampsja15,JaKarr Sampson,22,Philadelphia 76ers,2016
sampsja15,JaKarr Sampson,22,Denver Nuggets,2016
sampsja15,JaKarr Sampson,24,Sacramento Kings,2018
sampsja15,JaKarr Sampson,25,Chicago Bulls,2019
sampsja15,JaKarr Sampson,26,Indiana Pacers,2020
sampsja15,JaKarr Sampson,27,Indiana Pacers,2021
greenja15,JaMychal Green,24,Memphis Grizzlies,2015
greenja15,JaMychal Green,24,San Antonio Spurs,2015
greenja15,JaMychal Green,25,Memphis Grizzlies,2016
greenja15,JaMychal Green,26,Memphis Grizzlies,2017
greenja15,JaMychal Green,27,Memphis Grizzlies,2018
greenja15,JaMychal Green,28,Memphis Grizzlies,2019
greenja15,JaMychal Green,28,Los Angeles Clippers,2019
greenja15,JaMychal Green,29,Los Angeles Clippers,2020
greenja15,JaMychal Green,30,Denver Nuggets,2021
greenja15,JaMychal Green,31,Denver Nuggets,2022
greenja15,JaMychal Green,32,Golden State Warriors,2023
brownja15,Jabari Brown,22,Los Angeles Lakers,2015
parkeja15,Jabari Parker,19,Milwaukee Bucks,2015
parkeja15,Jabari Parker,20,Milwaukee Bucks,2016
parkeja15,Jabari Parker,21,Milwaukee Bucks,2017
parkeja15,Jabari Parker,22,Milwaukee Bucks,2018
parkeja15,Jabari Parker,23,Chicago Bulls,2019
parkeja15,Jabari Parker,23,Washington Wizards,2019
parkeja15,Jabari Parker,24,Atlanta Hawks,2020
parkeja15,Jabari Parker,24,Sacramento Kings,2020
parkeja15,Jabari Parker,25,Boston Celtics,2021
parkeja15,Jabari Parker,25,Sacramento Kings,2021
parkeja15,Jabari Parker,26,Boston Celtics,2022
cooleja15,Jack Cooley,23,Utah Jazz,2015
cooleja15,Jack Cooley,26,Sacramento Kings,2018
ennisja15,James Ennis III,24,Miami Heat,2015
ennisja15,James Ennis III,25,New Orleans Pelicans,2016
ennisja15,James Ennis III,25,Memphis Grizzlies,2016
ennisja15,James Ennis III,25,Miami Heat,2016
ennisja15,James Ennis III,26,Memphis Grizzlies,2017
ennisja15,James Ennis III,27,Memphis Grizzlies,2018
ennisja15,James Ennis III,27,Detroit Pistons,2018
ennisja15,James Ennis III,28,Houston Rockets,2019
ennisja15,James Ennis III,28,Philadelphia 76ers,2019
ennisja15,James Ennis III,29,Philadelphia 76ers,2020
ennisja15,James Ennis III,29,Orlando Magic,2020
ennisja15,James Ennis III,30,Orlando Magic,2021
ennisja15,James Ennis III,31,Los Angeles Clippers,2022
ennisja15,James Ennis III,31,Brooklyn Nets,2022
ennisja15,James Ennis III,31,Denver Nuggets,2022
mcadoja15,James Michael McAdoo,22,Golden State Warriors,2015
mcadoja15,James Michael McAdoo,23,Golden State Warriors,2016
mcadoja15,James Michael McAdoo,24,Golden State Warriors,2017
mcadoja15,James Michael McAdoo,25,Philadelphia 76ers,2018
youngja15,James Young,19,Boston Celtics,2015
youngja15,James Young,20,Boston Celtics,2016
youngja15,James Young,21,Boston Celtics,2017
youngja15,James Young,22,Philadelphia 76ers,2018
stokeja15,Jarnell Stokes,21,Memphis Grizzlies,2015
stokeja15,Jarnell Stokes,22,Miami Heat,2016
stokeja15,Jarnell Stokes,22,Memphis Grizzlies,2016
stokeja15,Jarnell Stokes,23,Denver Nuggets,2017
grantje15,Jerami Grant,20,Philadelphia 76ers,2015
grantje15,Jerami Grant,21,Philadelphia 76ers,2016
grantje15,Jerami Grant,22,Oklahoma City Thunder,2017
grantje15,Jerami Grant,22,Philadelphia 76ers,2017
grantje15,Jerami Grant,23,Oklahoma City Thunder,2018
grantje15,Jerami Grant,24,Oklahoma City Thunder,2019
grantje15,Jerami Grant,25,Denver Nuggets,2020
grantje15,Jerami Grant,26,Detroit Pistons,2021
grantje15,Jerami Grant,27,Detroit Pistons,2022
grantje15,Jerami Grant,28,Portland Trail Blazers,2023
grantje15,Jerami Grant,29,Portland Trail Blazers,2024
grantje15,Jerami Grant,30,Portland Trail Blazers,2025
grantje15,Jerami Grant,31,Portland Trail Blazers,2026
mcneaje15,Jerel McNeal,27,Phoenix Suns,2015
benimje15,Jerrelle Benimon,23,Utah Jazz,2015
harrijo15,Joe Harris,23,Cleveland Cavaliers,2015
harrijo15,Joe Harris,24,Cleveland Cavaliers,2016
harrijo15,Joe Harris,25,Brooklyn Nets,2017
harrijo15,Joe Harris,26,Brooklyn Nets,2018
harrijo15,Joe Harris,27,Brooklyn Nets,2019
harrijo15,Joe Harris,28,Brooklyn Nets,2020
harrijo15,Joe Harris,29,Brooklyn Nets,2021
harrijo15,Joe Harris,30,Brooklyn Nets,2022
harrijo15,Joe Harris,31,Brooklyn Nets,2023
harrijo15,Joe Harris,32,Detroit Pistons,2024
inglejo15,Joe Ingles,27,Utah Jazz,2015
inglejo15,Joe Ingles,28,Utah Jazz,2016
inglejo15,Joe Ingles,29,Utah Jazz,2017
inglejo15,Joe Ingles,30,Utah Jazz,2018
inglejo15,Joe Ingles,31,Utah Jazz,2019
inglejo15,Joe Ingles,32,Utah Jazz,2020
inglejo15,Joe Ingles,33,Utah Jazz,2021
inglejo15,Joe Ingles,34,Utah Jazz,2022
inglejo15,Joe Ingles,35,Milwaukee Bucks,2023
inglejo15,Joe Ingles,36,Orlando Magic,2024
inglejo15,Joe Ingles,37,Minnesota Timberwolves,2025
inglejo15,Joe Ingles,38,Minnesota Timberwolves,2026
lauvejo15,Joffrey Lauvergne,23,Denver Nuggets,2015
lauvejo15,Joffrey Lauvergne,24,Denver Nuggets,2016
lauvejo15,Joffrey Lauvergne,25,Oklahoma City Thunder,2017
lauvejo15,Joffrey Lauvergne,25,Chicago Bulls,2017
lauvejo15,Joffrey Lauvergne,26,San Antonio Spurs,2018
obryajo15,Johnny O'Bryant,21,Milwaukee Bucks,2015
obryajo15,Johnny O'Bryant,22,Milwaukee Bucks,2016
obryajo15,Johnny O'Bryant,23,Denver Nuggets,2017
obryajo15,Johnny O'Bryant,23,Charlotte Hornets,2017
obryajo15,Johnny O'Bryant,24,Charlotte Hornets,2018
adamsjo15,Jordan Adams,20,Memphis Grizzlies,2015
adamsjo15,Jordan Adams,21,Memphis Grizzlies,2016
clarkjo15,Jordan Clarkson,22,Los Angeles Lakers,2015
clarkjo15,Jordan Clarkson,23,Los Angeles Lakers,2016
clarkjo15,Jordan Clarkson,24,Los Angeles Lakers,2017
clarkjo15,Jordan Clarkson,25,Los Angeles Lakers,2018
clarkjo15,Jordan Clarkson,25,Cleveland Cavaliers,2018
clarkjo15,Jordan Clarkson,26,Cleveland Cavaliers,2019
clarkjo15,Jordan Clarkson,27,Utah Jazz,2020
clarkjo15,Jordan Clarkson,27,Cleveland Cavaliers,2020
clarkjo15,Jordan Clarkson,28,Utah Jazz,2021
clarkjo15,Jordan Clarkson,29,Utah Jazz,2022
clarkjo15,Jordan Clarkson,30,Utah Jazz,2023
clarkjo15,Jordan Clarkson,31,Utah Jazz,2024
clarkjo15,Jordan Clarkson,32,Utah Jazz,2025
clarkjo15,Jordan Clarkson,33,New York Knicks,2026
randlju15,Julius Randle,20,Los Angeles Lakers,2015
randlju15,Julius Randle,21,Los Angeles Lakers,2016
randlju15,Julius Randle,22,Los Angeles Lakers,2017
randlju15,Julius Randle,23,Los Angeles Lakers,2018
randlju15,Julius Randle,24,New Orleans Pelicans,2019
randlju15,Julius Randle,25,New York Knicks,2020
randlju15,Julius Randle,26,New York Knicks,2021
randlju15,Julius Randle,27,New York Knicks,2022
randlju15,Julius Randle,28,New York Knicks,2023
randlju15,Julius Randle,29,New York Knicks,2024
randlju15,Julius Randle,30,Minnesota Timberwolves,2025
randlju15,Julius Randle,31,Minnesota Timberwolves,2026
nurkiju15,Jusuf Nurkić,20,Denver Nuggets,2015
nurkiju15,Jusuf Nurkić,21,Denver Nuggets,2016
nurkiju15,Jusuf Nurkić,22,Denver Nuggets,2017
nurkiju15,Jusuf Nurkić,22,Portland Trail Blazers,2017
nurkiju15,Jusuf Nurkić,23,Portland Trail Blazers,2018
nurkiju15,Jusuf Nurkić,24,Portland Trail Blazers,2019
nurkiju15,Jusuf Nurkić,25,Portland Trail Blazers,2020
nurkiju15,Jusuf Nurkić,26,Portland Trail Blazers,2021
nurkiju15,Jusuf Nurkić,27,Portland Trail Blazers,2022
nurkiju15,Jusuf Nurkić,28,Portland Trail Blazers,2023
nurkiju15,Jusuf Nurkić,29,Phoenix Suns,2024
nurkiju15,Jusuf Nurkić,30,Charlotte Hornets,2025
nurkiju15,Jusuf Nurkić,30,Phoenix Suns,2025
nurkiju15,Jusuf Nurkić,31,Utah Jazz,2026
mcdankj15,K.J. McDaniels,21,Philadelphia 76ers,2015
mcdankj15,K.J. McDaniels,21,Houston Rockets,2015
mcdankj15,K.J. McDaniels,22,Houston Rockets,2016
mcdankj15,K.J. McDaniels,23,Brooklyn Nets,2017
mcdankj15,K.J. McDaniels,23,Houston Rockets,2017
lucaska15,Kalin Lucas,25,Memphis Grizzlies,2015
lucaska15,Kalin Lucas,29,Detroit Pistons,2019
papanko15,Kostas Papanikolaou,24,Houston Rockets,2015
papanko15,Kostas Papanikolaou,25,Denver Nuggets,2016
anderky15,Kyle Anderson,21,San Antonio Spurs,2015
anderky15,Kyle Anderson,22,San Antonio Spurs,2016
anderky15,Kyle Anderson,23,San Antonio Spurs,2017
anderky15,Kyle Anderson,24,San Antonio Spurs,2018
anderky15,Kyle Anderson,25,Memphis Grizzlies,2019
anderky15,Kyle Anderson,26,Memphis Grizzlies,2020
anderky15,Kyle Anderson,27,Memphis Grizzlies,2021
anderky15,Kyle Anderson,28,Memphis Grizzlies,2022
anderky15,Kyle Anderson,29,Minnesota Timberwolves,2023
anderky15,Kyle Anderson,30,Minnesota Timberwolves,2024
anderky15,Kyle Anderson,31,Golden State Warriors,2025
anderky15,Kyle Anderson,31,Miami Heat,2025
anderky15,Kyle Anderson,32,Utah Jazz,2026
anderky15,Kyle Anderson,32,Minnesota Timberwolves,2026
anderky15,Kyle Anderson,32,Memphis Grizzlies,2026
gallola15,Langston Galloway,23,New York Knicks,2015
gallola15,Langston Galloway,24,New York Knicks,2016
gallola15,Langston Galloway,25,New Orleans Pelicans,2017
gallola15,Langston Galloway,25,Sacramento Kings,2017
gallola15,Langston Galloway,26,Detroit Pistons,2018
gallola15,Langston Galloway,27,Detroit Pistons,2019
gallola15,Langston Galloway,28,Detroit Pistons,2020
gallola15,Langston Galloway,29,Phoenix Suns,2021
gallola15,Langston Galloway,30,Brooklyn Nets,2022
gallola15,Langston Galloway,30,Milwaukee Bucks,2022
drewla15,Larry Drew II,24,Philadelphia 76ers,2015
drewla15,Larry Drew II,27,New Orleans Pelicans,2018
drewla15,Larry Drew II,27,Philadelphia 76ers,2018
noguelu15,Lucas Nogueira,22,Toronto Raptors,2015
noguelu15,Lucas Nogueira,23,Toronto Raptors,2016
noguelu15,Lucas Nogueira,24,Toronto Raptors,2017
noguelu15,Lucas Nogueira,25,Toronto Raptors,2018
smartma15,Marcus Smart,20,Boston Celtics,2015
smartma15,Marcus Smart,21,Boston Celtics,2016
smartma15,Marcus Smart,22,Boston Celtics,2017
smartma15,Marcus Smart,23,Boston Celtics,2018
smartma15,Marcus Smart,24,Boston Celtics,2019
smartma15,Marcus Smart,25,Boston Celtics,2020
smartma15,Marcus Smart,26,Boston Celtics,2021
smartma15,Marcus Smart,27,Boston Celtics,2022
smartma15,Marcus Smart,28,Boston Celtics,2023
smartma15,Marcus Smart,29,Memphis Grizzlies,2024
smartma15,Marcus Smart,30,Memphis Grizzlies,2025
smartma15,Marcus Smart,30,Washington Wizards,2025
smartma15,Marcus Smart,31,Los Angeles Lakers,2026
brownma15,Markel Brown,23,Brooklyn Nets,2015
brownma15,Markel Brown,24,Brooklyn Nets,2016
brownma15,Markel Brown,26,Houston Rockets,2018
mcgarmi15,Mitch McGary,22,Oklahoma City Thunder,2015
mcgarmi15,Mitch McGary,23,Oklahoma City Thunder,2016
noelne15,Nerlens Noel,20,Philadelphia 76ers,2015
noelne15,Nerlens Noel,21,Philadelphia 76ers,2016
noelne15,Nerlens Noel,22,Philadelphia 76ers,2017
noelne15,Nerlens Noel,22,Dallas Mavericks,2017
noelne15,Nerlens Noel,23,Dallas Mavericks,2018
noelne15,Nerlens Noel,24,Oklahoma City Thunder,2019
noelne15,Nerlens Noel,25,Oklahoma City Thunder,2020
noelne15,Nerlens Noel,26,New York Knicks,2021
noelne15,Nerlens Noel,27,New York Knicks,2022
noelne15,Nerlens Noel,28,Detroit Pistons,2023
noelne15,Nerlens Noel,28,Brooklyn Nets,2023
johnsni15,Nick Johnson,22,Houston Rockets,2015
stausni15,Nik Stauskas,21,Sacramento Kings,2015
stausni15,Nik Stauskas,22,Philadelphia 76ers,2016
stausni15,Nik Stauskas,23,Philadelphia 76ers,2017
stausni15,Nik Stauskas,24,Brooklyn Nets,2018
stausni15,Nik Stauskas,24,Philadelphia 76ers,2018
stausni15,Nik Stauskas,25,Portland Trail Blazers,2019
stausni15,Nik Stauskas,25,Cleveland Cavaliers,2019
stausni15,Nik Stauskas,28,Miami Heat,2022
stausni15,Nik Stauskas,28,Boston Celtics,2022
mirotni15,Nikola Mirotić,23,Chicago Bulls,2015
mirotni15,Nikola Mirotić,24,Chicago Bulls,2016
mirotni15,Nikola Mirotić,25,Chicago Bulls,2017
mirotni15,Nikola Mirotić,26,New Orleans Pelicans,2018
mirotni15,Nikola Mirotić,26,Chicago Bulls,2018
mirotni15,Nikola Mirotić,27,New Orleans Pelicans,2019
mirotni15,Nikola Mirotić,27,Milwaukee Bucks,2019
vonleno15,Noah Vonleh,19,Charlotte Hornets,2015
vonleno15,Noah Vonleh,20,Portland Trail Blazers,2016
vonleno15,Noah Vonleh,21,Portland Trail Blazers,2017
