personId,PlayerName,season_year,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SeasonStart,Age
1629626,Bol Bol,2019-20,7,86.93333333333334,14,28,4,9,8,10,5,14,19,6,2,6,10,11,40,2020,20
1629626,Bol Bol,2020-21,32,159.65,25,58,9,24,10,15,0,24,24,7,3,10,13,14,69,2021,21
1629626,Bol Bol,2021-22,14,80.83333333333333,15,27,1,4,2,5,4,16,20,5,1,2,4,4,33,2022,22
1629626,Bol Bol,2022-23,70,1505.4333333333334,261,478,30,113,82,108,69,336,405,69,30,85,112,92,634,2023,23
1629626,Bol Bol,2023-24,43,469.05,93,151,22,52,15,19,32,105,137,17,10,25,19,42,223,2024,24
1629627,Zion Williamson,2019-20,24,668.15,210,360,6,14,114,178,64,86,150,50,16,9,59,42,540,2020,19
1629627,Zion Williamson,2020-21,61,2025.8666666666666,634,1037,10,34,369,529,167,274,441,226,57,39,167,135,1647,2021,20
1629627,Zion Williamson,2022-23,29,956.1,285,469,7,19,177,248,58,144,202,133,32,16,99,65,754,2023,22
1629627,Zion Williamson,2023-24,70,2206.9333333333334,624,1094,6,18,347,494,122,284,406,352,76,47,193,159,1601,2024,23
1629628,RJ Barrett,2019-20,56,1704.4333333333334,292,727,63,197,156,254,50,229,279,143,55,17,124,122,803,2020,19
1629628,RJ Barrett,2020-21,72,2510.95,467,1060,124,309,206,276,68,346,414,217,53,20,139,188,1264,2021,20
1629628,RJ Barrett,2021-22,70,2417.1833333333334,487,1194,138,404,290,406,66,342,408,208,43,16,151,142,1402,2022,21
1629628,RJ Barrett,2022-23,73,2475.5,510,1176,121,390,290,392,60,308,368,201,31,15,164,179,1431,2023,22
1629628,RJ Barrett,2023-24,58,1838.1333333333332,436,880,90,250,208,291,53,262,315,193,31,22,126,129,1170,2024,23
1629629,Cam Reddish,2019-20,58,1550.7666666666667,213,554,83,250,101,126,35,181,216,87,62,28,96,132,610,2020,20
1629629,Cam Reddish,2020-21,26,750.35,96,263,33,126,67,82,22,82,104,35,33,9,34,68,292,2021,21
1629629,Cam Reddish,2021-22,49,1012.2666666666667,165,408,66,184,101,112,25,80,105,48,47,15,57,60,497,2022,22
1629629,Cam Reddish,2022-23,40,989.6333333333333,139,312,45,144,64,75,18,70,88,57,39,14,47,72,387,2023,23
1629629,Cam Reddish,2023-24,48,984.05,91,234,37,110,41,54,27,72,99,48,47,14,31,64,260,2024,24
1629630,Ja Morant,2019-20,67,2074.366666666667,447,937,60,179,239,308,51,208,259,488,58,18,220,110,1193,2020,20
1629630,Ja Morant,2020-21,63,2052.9,430,957,73,241,271,372,59,193,252,465,57,13,203,87,1204,2021,21
1629630,Ja Morant,2021-22,57,1888.7833333333333,580,1177,88,256,316,415,77,248,325,384,66,22,196,86,1564,2022,22
1629630,Ja Morant,2022-23,61,1948.3666666666666,566,1214,92,300,372,497,61,296,357,493,66,16,206,100,1596,2023,23
1629630,Ja Morant,2023-24,9,317.93333333333334,80,170,14,51,52,64,6,44,50,73,7,5,27,19,226,2024,24
1629631,De'Andre Hunter,2019-20,63,2017.9833333333333,280,683,108,304,110,144,44,242,286,112,44,18,103,182,778,2020,22
1629631,De'Andre Hunter,2020-21,23,677.8000000000001,120,248,31,95,73,85,17,93,110,44,19,12,29,59,344,2021,23
1629631,De'Andre Hunter,2021-22,53,1577.2,254,575,74,195,127,166,26,150,176,68,36,21,69,155,709,2022,24
1629631,De'Andre Hunter,2022-23,67,2125.65,379,822,100,286,171,207,46,238,284,94,35,17,82,199,1029,2023,25
1629631,De'Andre Hunter,2023-24,57,1681.1333333333332,304,663,117,304,166,196,31,191,222,87,40,16,83,146,891,2024,26
1629632,Coby White,2019-20,65,1674.0,312,792,133,376,102,129,28,202,230,175,49,6,109,117,859,2020,19
1629632,Coby White,2020-21,69,2155.8333333333335,375,902,163,454,128,142,28,256,284,328,38,15,156,179,1041,2021,20
1629632,Coby White,2021-22,61,1674.95,279,644,136,353,78,91,17,165,182,176,29,11,70,137,772,2022,21
1629632,Coby White,2022-23,74,1730.2833333333333,263,594,128,344,61,70,16,196,212,204,54,6,74,122,715,2023,22
1629632,Coby White,2023-24,79,2881.383333333333,541,1209,209,556,218,260,44,314,358,405,53,18,166,186,1509,2024,23
1629633,Jarrett Culver,2019-20,63,1505.6166666666668,230,569,66,221,54,117,70,142,212,110,57,38,81,125,580,2020,20
1629633,Jarrett Culver,2020-21,34,499.1,69,168,13,53,29,48,34,70,104,24,17,9,28,58,180,2021,21
1629633,Jarrett Culver,2021-22,37,338.18333333333334,51,135,12,47,16,34,13,35,48,33,20,5,20,42,130,2022,22
1629633,Jarrett Culver,2022-23,10,136.86666666666667,17,43,1,12,9,13,10,28,38,6,6,2,7,14,44,2023,23
1629634,Brandon Clarke,2019-20,58,1300.0166666666667,296,479,23,64,85,112,92,253,345,81,32,48,55,100,700,2020,23
1629634,Brandon Clarke,2020-21,59,1414.7833333333333,256,495,20,77,78,113,97,231,328,95,60,51,33,84,610,2021,24
1629634,Brandon Clarke,2021-22,64,1246.0333333333333,288,447,5,22,85,130,135,207,342,86,39,68,34,122,666,2022,25
1629634,Brandon Clarke,2022-23,56,1090.1333333333334,229,349,1,6,100,139,92,218,310,72,34,37,55,131,559,2023,26
1629634,Brandon Clarke,2023-24,6,134.31666666666666,33,59,1,6,1,7,13,19,32,9,5,6,3,8,68,2024,27
1629635,Sekou Doumbouya,2019-20,38,753.7166666666667,92,236,28,98,31,46,20,98,118,19,20,8,35,80,243,2020,19
1629635,Sekou Doumbouya,2020-21,56,869.0833333333334,107,282,26,115,45,64,39,104,143,47,24,9,44,94,285,2021,20
1629635,Sekou Doumbouya,2021-22,2,16.383333333333333,5,8,1,2,3,4,2,4,6,0,3,2,2,1,14,2022,21
1629636,Darius Garland,2019-20,59,1823.9666666666667,280,699,105,296,63,72,27,84,111,229,42,4,151,92,728,2020,20
1629636,Darius Garland,2020-21,54,1789.9833333333333,362,802,105,266,112,132,23,106,129,329,66,6,164,110,941,2021,21
1629636,Darius Garland,2021-22,68,2429.9666666666667,542,1173,174,454,215,241,39,185,224,583,89,7,248,115,1473,2022,22
1629636,Darius Garland,2022-23,69,2447.133333333333,522,1129,169,412,277,321,28,157,185,538,85,9,199,148,1490,2023,23
1629636,Darius Garland,2023-24,57,1900.4333333333334,375,841,132,356,146,175,30,122,152,373,74,7,176,95,1028,2024,24
1629637,Jaxson Hayes,2019-20,64,1079.7166666666667,174,259,1,4,123,190,97,162,259,56,26,55,53,161,472,2020,19
1629637,Jaxson Hayes,2020-21,60,963.75,175,280,6,14,93,120,92,165,257,35,25,38,39,101,449,2021,20
1629637,Jaxson Hayes,2021-22,70,1397.5666666666666,245,398,20,57,144,188,115,200,315,43,33,55,54,155,654,2022,21
1629637,Jaxson Hayes,2022-23,47,610.0666666666666,86,156,3,29,58,83,39,93,132,34,20,19,31,67,233,2023,22
1629637,Jaxson Hayes,2023-24,70,877.15,126,175,0,8,51,82,69,142,211,33,34,29,43,123,303,2024,23
1629638,Nickeil Alexander-Walker,2019-20,47,590.8166666666667,98,266,46,133,25,37,9,75,84,89,17,8,54,57,267,2020,21
1629638,Nickeil Alexander-Walker,2020-21,46,1006.9333333333333,192,458,76,219,48,66,13,131,144,102,47,22,69,88,508,2021,22
1629638,Nickeil Alexander-Walker,2021-22,65,1465.85,253,680,105,338,81,109,37,150,187,156,46,23,93,103,692,2022,23
1629638,Nickeil Alexander-Walker,2022-23,59,883.9166666666666,131,295,61,159,40,60,15,86,101,108,32,21,55,88,363,2023,24
1629638,Nickeil Alexander-Walker,2023-24,82,1920.9666666666667,236,538,131,335,52,65,35,132,167,204,64,42,76,143,655,2024,25
1629639,Tyler Herro,2019-20,55,1508.0833333333333,270,631,116,298,87,100,16,208,224,121,34,9,87,76,743,2020,20
1629639,Tyler Herro,2020-21,54,1635.15,307,699,107,297,94,117,25,243,268,184,35,17,101,71,815,2021,21
1629639,Tyler Herro,2021-22,66,2151.0333333333333,501,1122,175,439,190,219,32,297,329,263,44,8,174,95,1367,2022,22
1629639,Tyler Herro,2022-23,67,2335.383333333333,487,1109,203,537,170,182,27,333,360,280,51,16,158,101,1347,2023,23
1629639,Tyler Herro,2023-24,42,1407.1,324,735,132,333,95,111,19,203,222,188,30,3,93,63,875,2024,24
1629640,Keldon Johnson,2019-20,17,300.6,53,89,13,22,35,44,10,47,57,15,14,2,13,28,154,2020,20
1629640,Keldon Johnson,2020-21,69,1967.8,338,705,60,181,145,196,93,319,412,121,40,24,78,142,881,2021,21
1629640,Keldon Johnson,2021-22,75,2391.7,471,1011,159,399,177,234,80,377,457,158,58,14,92,148,1278,2022,22
1629640,Keldon Johnson,2022-23,63,2063.3166666666666,503,1113,134,407,245,327,56,262,318,183,46,11,134,125,1385,2023,23
1629640,Keldon Johnson,2023-24,69,2038.3833333333332,391,862,127,367,175,221,95,282,377,195,51,20,100,149,1084,2024,24
1629641,Romeo Langford,2019-20,32,369.83333333333337,28,80,5,27,18,25,15,26,41,13,8,8,11,33,79,2020,20
1629641,Romeo Langford,2020-21,18,282.76666666666665,21,59,5,18,9,12,12,23,35,13,6,5,10,24,56,2021,21
1629641,Romeo Langford,2021-22,48,770.9166666666666,83,191,29,85,23,42,30,78,108,21,22,16,16,47,218,2022,22
1629641,Romeo Langford,2022-23,43,844.35,121,259,16,61,39,56,57,57,114,50,24,13,30,67,297,2023,23
1629642,Nassir Little,2019-20,48,572.4833333333333,65,151,14,59,28,44,31,77,108,22,13,14,15,72,172,2020,19
1629642,Nassir Little,2020-21,48,640.4,78,167,28,80,36,45,32,96,128,23,5,13,18,51,220,2021,20
1629642,Nassir Little,2021-22,42,1088.3833333333334,145,315,51,154,69,94,58,178,236,54,25,36,40,82,410,2022,21
1629642,Nassir Little,2022-23,54,976.0833333333333,134,303,58,158,33,46,27,114,141,50,20,20,36,66,359,2023,22
1629642,Nassir Little,2023-24,45,458.31666666666666,57,124,21,70,17,20,14,61,75,21,10,10,14,39,152,2024,23
1629643,Chuma Okeke,2020-21,45,1132.5666666666666,135,324,49,141,30,40,42,139,181,101,48,22,38,48,349,2021,22
1629643,Chuma Okeke,2021-22,70,1748.8166666666666,216,575,118,371,55,65,47,300,347,118,97,42,57,95,605,2022,23
1629643,Chuma Okeke,2022-23,27,518.0,43,122,26,86,16,21,26,70,96,37,19,11,17,40,128,2023,24
1629643,Chuma Okeke,2023-24,47,431.75,40,112,23,82,4,7,18,62,80,20,9,7,16,19,107,2024,25
1629644,KZ Okpala,2019-20,5,25.983333333333334,3,5,0,1,1,2,1,4,5,1,2,1,1,2,7,2020,20
1629644,KZ Okpala,2020-21,37,447.0,36,96,12,50,8,15,21,47,68,19,10,11,15,59,92,2021,21
1629644,KZ Okpala,2021-22,21,244.06666666666666,30,69,9,26,8,11,11,30,41,14,4,7,5,25,77,2022,22
1629644,KZ Okpala,2022-23,35,248.06666666666666,16,38,7,21,7,8,7,27,34,13,7,7,7,39,46,2023,23
1629645,Kevin Porter Jr.,2019-20,50,1161.7166666666667,186,421,53,158,73,101,22,140,162,109,46,14,93,135,498,2020,19
1629645,Kevin Porter Jr.,2020-21,26,835.5,156,367,50,161,69,94,20,79,99,164,19,8,91,61,431,2021,20
1629645,Kevin Porter Jr.,2021-22,61,1907.1666666666667,335,808,155,413,124,193,43,224,267,376,69,22,192,156,949,2022,21
1629645,Kevin Porter Jr.,2022-23,59,2023.8833333333334,391,884,141,385,207,264,76,238,314,338,82,17,188,156,1130,2023,22
1629646,Charles Bassey,2021-22,23,167.86666666666667,30,47,0,4,9,12,22,40,62,7,5,17,8,32,69,2022,21
1629646,Charles Bassey,2022-23,35,507.8833333333333,87,135,3,8,22,37,75,118,193,48,16,33,41,74,199,2023,22
1629646,Charles Bassey,2023-24,19,205.28333333333333,29,40,0,1,5,6,23,53,76,21,8,17,15,31,63,2024,23
1629647,Darius Bazley,2019-20,61,1129.45,125,317,49,141,43,62,30,216,246,41,23,41,45,55,342,2020,19
1629647,Darius Bazley,2020-21,55,1714.1833333333334,273,690,83,286,125,178,51,345,396,99,29,25,122,60,754,2021,20
1629647,Darius Bazley,2021-22,69,1923.95,274,649,80,269,117,170,71,365,436,97,58,70,90,68,745,2022,21
1629647,Darius Bazley,2022-23,43,616.1833333333333,83,183,20,53,38,70,34,104,138,38,22,34,27,44,224,2023,22
1629647,Darius Bazley,2023-24,9,151.83333333333334,18,30,2,8,10,12,8,20,28,7,6,7,8,3,48,2024,23
1629648,Jordan Bone,2019-20,10,53.03333333333333,5,20,2,10,0,0,0,4,4,8,1,0,2,6,12,2020,22
1629648,Jordan Bone,2020-21,14,195.85,23,54,10,32,0,0,4,20,24,18,2,0,3,11,56,2021,23
1629649,Ignas Brazdeikis,2019-20,9,53.25,6,22,1,9,4,5,2,3,5,4,0,1,2,3,17,2020,21
1629649,Ignas Brazdeikis,2020-21,13,248.81666666666666,35,83,11,28,10,14,11,34,45,17,4,3,12,22,91,2021,22
1629649,Ignas Brazdeikis,2021-22,42,535.5833333333334,81,188,27,87,21,32,23,49,72,37,10,3,17,48,210,2022,23
1629650,Moses Brown,2019-20,9,32.85,4,10,0,0,3,8,3,11,14,1,1,1,3,7,11,2020,20
1629650,Moses Brown,2020-21,43,920.2166666666667,146,268,0,0,78,126,154,229,383,10,31,47,43,93,370,2021,21
1629650,Moses Brown,2021-22,40,344.3333333333333,64,108,0,0,43,72,39,96,135,1,7,16,20,53,171,2022,22
1629650,Moses Brown,2022-23,36,294.15000000000003,61,96,0,0,33,72,57,82,139,4,4,14,15,39,155,2023,23
1629650,Moses Brown,2023-24,22,200.01666666666668,33,65,0,0,9,31,37,49,86,7,5,7,11,27,75,2024,24
1629651,Nic Claxton,2019-20,15,186.85,27,48,1,7,11,21,19,25,44,16,1,8,9,14,66,2020,20
1629651,Nic Claxton,2020-21,32,594.2,90,145,1,5,31,64,43,123,166,28,23,40,18,68,212,2021,21
1629651,Nic Claxton,2021-22,47,974.0833333333334,178,264,0,0,54,93,91,173,264,43,24,51,38,110,410,2022,22
1629651,Nic Claxton,2022-23,76,2270.7,414,587,0,2,133,246,184,518,702,144,65,189,96,212,961,2023,23
1629651,Nic Claxton,2023-24,71,2115.7,366,582,1,5,108,196,193,513,706,147,46,146,93,175,841,2024,24
1629652,Luguentz Dort,2019-20,36,820.3333333333334,86,218,30,101,42,53,24,57,81,27,31,4,22,97,244,2020,20
1629652,Luguentz Dort,2020-21,52,1543.2333333333333,247,639,113,329,122,164,38,151,189,88,45,19,79,134,729,2021,21
1629652,Luguentz Dort,2021-22,51,1665.3666666666668,293,726,130,391,161,191,38,174,212,88,46,18,88,149,877,2022,22
1629652,Luguentz Dort,2022-23,74,2272.366666666667,339,873,135,409,200,259,128,216,344,154,75,23,92,243,1013,2023,23
1629652,Luguentz Dort,2023-24,79,2246.0,288,657,156,396,128,155,74,210,284,113,71,47,74,228,860,2024,24
1629653,Devon Dotson,2020-21,11,50.21666666666667,11,21,1,7,0,0,2,3,5,7,4,0,0,3,23,2021,21
1629653,Devon Dotson,2021-22,11,85.16666666666667,11,23,2,9,5,9,1,8,9,15,1,0,5,11,29,2022,22
1629653,Devon Dotson,2022-23,6,53.1,1,10,1,4,0,0,6,4,10,8,5,0,3,9,3,2023,23
1629655,Daniel Gafford,2019-20,43,609.05,94,134,0,0,32,60,52,54,106,21,13,56,29,98,220,2020,21
1629655,Daniel Gafford,2020-21,54,791.4333333333333,154,225,0,0,72,108,94,137,231,29,26,75,41,98,380,2021,22
1629655,Daniel Gafford,2021-22,72,1444.0,285,411,0,1,107,153,155,252,407,68,30,99,65,170,677,2022,23
1629655,Daniel Gafford,2022-23,78,1604.2666666666667,289,395,0,0,127,187,163,270,433,84,33,99,85,187,705,2023,24
1629655,Daniel Gafford,2023-24,74,1814.35,348,480,0,0,118,175,195,367,562,115,65,153,74,227,814,2024,25
1629656,Quentin Grimes,2021-22,46,786.2666666666667,95,235,72,189,13,19,24,70,94,44,31,11,28,72,275,2022,21
1629656,Quentin Grimes,2022-23,71,2120.9333333333334,282,602,157,407,78,98,49,180,229,150,47,26,69,177,799,2023,22
1629656,Quentin Grimes,2023-24,51,1024.9333333333334,122,328,81,240,34,45,15,85,100,66,35,7,28,75,359,2024,23
1629657,Kyle Guy,2019-20,3,9.583333333333334,2,5,0,3,0,0,0,1,1,1,0,0,0,1,4,2020,22
1629657,Kyle Guy,2020-21,31,235.18333333333334,29,88,13,46,16,20,5,30,35,32,6,0,11,20,87,2021,23
1629657,Kyle Guy,2021-22,19,185.75,26,65,14,40,8,12,4,13,17,17,7,1,13,12,74,2022,24
1629658,Jaylen Hoard,2019-20,13,103.0,15,32,0,3,8,13,14,18,32,4,5,0,4,12,38,2020,20
1629658,Jaylen Hoard,2020-21,19,319.6166666666667,44,88,0,11,28,41,21,44,65,24,13,5,17,19,116,2021,21
1629658,Jaylen Hoard,2021-22,7,239.56666666666666,44,90,9,25,6,14,30,54,84,17,6,5,8,14,103,2022,22
1629659,Talen Horton-Tucker,2019-20,6,81.15,14,30,4,13,2,4,2,5,7,6,8,1,6,10,34,2020,19
1629659,Talen Horton-Tucker,2020-21,65,1304.25,224,489,37,131,100,129,25,144,169,181,63,21,105,127,585,2021,20
1629659,Talen Horton-Tucker,2021-22,60,1511.0666666666666,224,538,49,182,100,125,37,156,193,159,59,29,82,148,597,2022,21
1629659,Talen Horton-Tucker,2022-23,65,1313.2333333333333,257,613,58,203,126,168,41,169,210,246,41,29,126,108,698,2023,22
1629659,Talen Horton-Tucker,2023-24,51,1008.7,184,465,60,182,88,109,21,100,121,177,45,19,65,94,516,2024,23
1629660,Ty Jerome,2019-20,31,327.6,38,113,14,50,12,16,7,39,46,44,15,3,18,29,102,2020,22
1629660,Ty Jerome,2020-21,33,787.7666666666667,128,287,71,168,26,34,10,81,91,120,20,6,47,61,353,2021,23
1629660,Ty Jerome,2021-22,48,801.0666666666666,124,328,54,186,38,47,19,59,78,109,30,5,37,73,340,2022,24
1629660,Ty Jerome,2022-23,45,815.6166666666667,118,242,35,90,38,41,7,71,78,135,23,5,30,64,309,2023,25
1629660,Ty Jerome,2023-24,2,14.816666666666666,2,4,0,1,0,0,1,0,1,3,0,0,1,2,4,2024,26
1629661,Cameron Johnson,2019-20,57,1255.4333333333334,176,405,106,272,46,57,49,138,187,69,36,20,32,88,504,2020,23
1629661,Cameron Johnson,2020-21,60,1437.45,203,483,117,335,50,59,33,166,199,86,37,16,40,85,573,2021,24
1629661,Cameron Johnson,2021-22,66,1729.9833333333333,279,607,166,391,98,114,42,231,273,99,57,16,47,113,822,2022,25
1629661,Cameron Johnson,2022-23,42,1199.8166666666666,223,474,103,255,101,120,34,151,185,78,50,14,37,83,650,2023,26
1629661,Cameron Johnson,2023-24,58,1599.0333333333333,276,619,138,353,86,109,55,196,251,138,49,15,57,105,776,2024,27
1629662,Mfiondu Kabengele,2019-20,12,64.41666666666667,14,32,9,20,5,5,1,10,11,2,2,2,2,9,42,2020,22
1629662,Mfiondu Kabengele,2020-21,39,280.01666666666665,33,89,13,50,16,20,12,48,60,17,8,13,15,36,95,2021,23
1629662,Mfiondu Kabengele,2022-23,4,36.43333333333333,2,7,0,3,2,2,5,5,10,0,2,0,1,3,6,2023,25
1629663,Louis King,2019-20,10,62.2,8,21,4,11,0,3,1,9,10,5,2,0,2,10,20,2020,20
1629663,Louis King,2020-21,6,85.30000000000001,17,34,4,11,6,6,5,13,18,9,7,3,4,9,44,2021,21
1629663,Louis King,2021-22,10,103.6,15,47,8,27,7,10,0,12,12,9,2,1,0,14,45,2022,22
1629663,Louis King,2022-23,1,28.8,8,13,4,8,0,1,2,2,4,2,1,0,2,4,20,2023,23
1629665,Jalen Lecque,2019-20,5,31.599999999999998,4,10,0,4,2,2,0,2,2,2,0,0,2,3,10,2020,19
1629665,Jalen Lecque,2020-21,4,12.133333333333333,1,9,0,1,3,3,2,3,5,2,0,0,0,0,5,2021,20
1629667,Jalen McDaniels,2019-20,16,293.31666666666666,33,70,9,24,14,17,15,50,65,13,8,3,11,36,89,2020,22
1629667,Jalen McDaniels,2020-21,47,903.6166666666667,133,284,35,105,45,64,45,124,169,53,28,19,45,95,346,2021,23
1629667,Jalen McDaniels,2021-22,55,895.2666666666667,123,254,41,108,53,72,37,133,170,58,26,22,36,93,340,2022,24
1629667,Jalen McDaniels,2022-23,80,1912.8666666666666,281,617,77,232,116,138,63,283,346,130,83,34,93,209,755,2023,25
1629667,Jalen McDaniels,2023-24,50,538.0166666666667,65,189,12,71,27,37,18,61,79,37,19,6,30,52,169,2024,26
1629668,Zach Norvell Jr.,2019-20,5,40.800000000000004,3,12,3,8,1,1,0,6,6,3,2,0,3,4,10,2020,22
1629669,Jaylen Nowell,2019-20,15,151.2,19,53,3,26,16,17,3,10,13,19,3,1,3,11,57,2020,20
1629669,Jaylen Nowell,2020-21,42,759.05,142,335,50,150,45,55,19,76,95,62,22,12,28,72,379,2021,21
1629669,Jaylen Nowell,2021-22,62,974.8,196,413,63,160,72,92,22,101,123,130,27,10,36,73,527,2022,22
1629669,Jaylen Nowell,2022-23,65,1251.7,280,625,67,232,77,99,36,134,170,132,42,5,65,101,704,2023,23
1629669,Jaylen Nowell,2023-24,13,213.76666666666668,34,78,6,29,7,9,6,18,24,19,4,2,7,15,81,2024,24
1629670,Jordan Nwora,2020-21,30,273.5833333333333,62,135,28,62,19,25,9,51,60,7,17,8,24,22,171,2021,22
1629670,Jordan Nwora,2021-22,62,1185.3166666666666,186,462,79,227,36,43,37,184,221,59,25,17,57,78,487,2022,23
1629670,Jordan Nwora,2022-23,62,1188.1333333333332,194,445,86,211,68,86,51,178,229,88,24,14,66,74,542,2023,24
1629670,Jordan Nwora,2023-24,52,711.4,138,299,44,131,44,53,28,121,149,62,26,13,53,48,364,2024,25
1629671,Miye Oni,2019-20,10,109.08333333333333,12,32,7,19,4,5,5,12,17,4,4,2,4,9,35,2020,22
1629671,Miye Oni,2020-21,54,519.4333333333333,35,99,30,88,5,6,23,61,84,28,11,8,16,61,105,2021,23
1629671,Miye Oni,2021-22,16,44.2,2,9,1,8,0,1,1,6,7,5,0,0,1,7,5,2022,24
1629672,Eric Paschall,2019-20,60,1653.7666666666667,318,640,37,129,164,212,82,193,275,127,32,13,94,125,837,2020,23
1629672,Eric Paschall,2020-21,40,695.0333333333333,148,298,18,54,67,94,28,100,128,51,12,7,43,68,381,2021,24
1629672,Eric Paschall,2021-22,58,736.5,114,235,40,108,66,86,30,76,106,36,9,5,27,51,334,2022,25
1629673,Jordan Poole,2019-20,57,1273.9,167,502,74,265,95,119,9,109,118,134,35,10,74,94,503,2020,20
1629673,Jordan Poole,2020-21,51,987.8166666666666,205,474,97,276,105,119,15,77,92,99,26,9,51,86,612,2021,21
1629673,Jordan Poole,2021-22,76,2283.383333333333,474,1058,211,580,246,266,34,226,260,304,60,23,187,206,1405,2022,22
1629673,Jordan Poole,2022-23,82,2458.15,550,1278,214,637,361,415,32,193,225,369,63,21,252,214,1675,2023,23
1629673,Jordan Poole,2023-24,78,2345.5833333333335,490,1186,184,564,192,219,32,180,212,343,86,25,188,244,1356,2024,24
1629674,Neemias Queta,2021-22,15,119.60000000000001,17,38,0,0,11,17,14,17,31,6,1,8,6,18,45,2022,22
1629674,Neemias Queta,2022-23,5,28.683333333333334,6,9,0,0,0,2,5,6,11,1,0,2,1,7,12,2023,23
1629674,Neemias Queta,2023-24,28,333.2166666666667,67,104,0,0,20,28,53,69,122,20,13,21,13,50,154,2024,24
1629675,Naz Reid,2019-20,30,495.48333333333335,100,243,32,97,37,53,34,90,124,35,19,22,22,83,269,2020,20
1629675,Naz Reid,2020-21,70,1346.6666666666667,304,581,61,174,115,166,82,240,322,72,34,76,69,179,784,2021,21
1629675,Naz Reid,2021-22,77,1215.3,233,476,57,166,114,149,102,199,301,71,40,71,82,172,637,2022,22
1629675,Naz Reid,2022-23,68,1250.95,310,577,75,217,86,127,73,260,333,77,42,53,92,176,781,2023,23
1629675,Naz Reid,2023-24,81,1963.8333333333333,406,851,169,408,109,148,73,350,423,106,63,73,111,172,1090,2024,24
1629676,Isaiah Roby,2019-20,3,11.4,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,2020,21
1629676,Isaiah Roby,2020-21,61,1425.3166666666666,207,429,32,109,87,117,89,252,341,107,52,37,113,162,533,2021,22
1629676,Isaiah Roby,2021-22,45,948.45,166,323,44,99,78,116,75,142,217,71,36,34,43,109,454,2022,23
1629676,Isaiah Roby,2022-23,42,473.6333333333333,67,155,18,60,20,41,21,87,108,38,18,7,31,53,172,2023,24
1629677,Luka Samanic,2019-20,3,48.416666666666664,5,16,3,8,3,4,1,9,10,6,0,2,2,6,16,2020,20
1629677,Luka Samanic,2020-21,33,308.18333333333334,47,105,12,43,16,29,16,52,68,15,8,8,20,43,122,2021,21
1629677,Luka Samanic,2022-23,7,160.8,26,57,8,31,9,13,0,30,30,15,6,2,10,17,69,2023,23
1629677,Luka Samanic,2023-24,43,404.4,60,158,13,64,44,56,22,80,102,19,5,7,28,32,177,2024,24
1629678,Admiral Schofield,2019-20,33,368.3833333333333,35,92,19,61,10,15,7,40,47,15,8,4,7,50,99,2020,22
1629678,Admiral Schofield,2021-22,38,468.8333333333333,54,129,26,79,12,15,17,72,89,25,4,5,21,58,146,2022,24
1629678,Admiral Schofield,2022-23,37,451.26666666666665,55,122,24,74,21,23,23,39,62,31,8,5,16,61,155,2023,25
1629678,Admiral Schofield,2023-24,23,84.36666666666667,10,26,6,16,0,2,3,14,17,7,1,0,5,9,26,2024,26
1629680,Matisse Thybulle,2019-20,65,1287.45,112,265,56,157,25,41,44,63,107,79,93,47,51,141,305,2020,22
1629680,Matisse Thybulle,2020-21,65,1298.0333333333333,102,243,43,143,8,18,30,94,124,63,105,71,32,127,255,2021,23
1629680,Matisse Thybulle,2021-22,66,1685.3,150,300,45,144,34,43,42,109,151,75,115,71,39,158,379,2022,24
1629680,Matisse Thybulle,2022-23,71,1200.45,110,253,54,148,19,28,40,100,140,53,83,32,24,113,293,2023,25
1629680,Matisse Thybulle,2023-24,65,1487.3833333333334,126,317,80,231,22,29,30,106,136,90,113,49,40,93,354,2024,26
1629681,Killian Tillie,2020-21,18,181.76666666666665,19,57,10,33,9,11,6,18,24,8,5,8,2,20,57,2021,22
1629681,Killian Tillie,2021-22,36,460.6166666666667,43,127,27,86,5,8,21,39,60,22,23,15,13,58,118,2022,23
1629682,Tremont Waters,2019-20,11,118.64999999999999,14,49,4,24,8,8,0,12,12,16,10,2,15,13,40,2020,22
1629682,Tremont Waters,2020-21,26,237.66666666666669,34,84,15,38,16,17,5,16,21,62,15,1,27,17,99,2021,23
1629682,Tremont Waters,2021-22,3,50.28333333333333,4,14,2,9,0,0,0,4,4,7,5,0,4,4,10,2022,24
1629683,Quinndary Weatherspoon,2019-20,11,77.73333333333333,5,17,1,5,1,2,1,6,7,11,3,1,5,8,12,2020,23
1629683,Quinndary Weatherspoon,2020-21,20,121.08333333333333,16,35,1,6,13,16,3,8,11,8,8,2,10,18,46,2021,24
1629683,Quinndary Weatherspoon,2021-22,11,73.4,12,21,1,5,5,5,2,12,14,5,1,1,3,15,30,2022,25
1629684,Grant Williams,2019-20,69,1043.2166666666667,87,211,24,96,39,54,59,119,178,68,30,36,50,163,237,2020,21
1629684,Grant Williams,2020-21,63,1137.8833333333334,108,247,48,129,30,51,48,130,178,64,32,24,56,161,294,2021,22
1629684,Grant Williams,2021-22,77,1875.1,205,432,106,258,86,95,64,210,274,78,38,57,62,186,602,2022,23
1629684,Grant Williams,2022-23,79,2044.8166666666666,216,476,115,291,94,122,87,276,363,131,41,31,82,192,641,2023,24
